review_id,stars,text
BZ5GwOhx2wMRjiQo4zHKDg,3,"3 stars for the sunset view and a friendly waiter...we had the mussels, shrimp and sausage quesadilla, and fried swashbuckler basket.  The beer was cold, and the quesadilla was probably my favorite thing.  The fried seafood basket honestly reminded me of Long John Silvers.  I hate to compare them, but I kind of felt like everything was very overpriced for the quality.  I was not a fan of the key lime pie, either.  We ate at Bahama Breeze the next night, and while I know they are both tourist spots...there was no comparison.  Decent enough for beer and a view, but wished we had gone to Bahama Breeze both nights instead."
apxL5Xlz-VjKSXlZdPZrXQ,2,"This restaurant was just ok. We went there because we read that it was a great place to watch the sunset. The patio area was indeed a nice place to do that, and our bartender was very friendly. We had to wait quite a while to be seated inside, and then even longer for service and for food to come. We waited about an hour for our food. It was a busy time at the restaurant, but that still felt like a long time to wait. The drinks were sugary and not very strong at all. They have a lot of drink promotions, most of which will quickly drain your wallet without getting you tipsy. The food was pretty good -  a bit cold, but the snapper was very tasty. They give you huge portions...definitely enough for 2-3 meals, but that wasn't much use to us as we were on vacation and didn't want to take cartons of food back to our hotel. In the end, our bill was nearly $200 for four people...I didn't mind paying it but I can't help but feel that I didn't really get my money's worth."
DNeLdcaeIyLaxIK6xI3m8Q,3,"My overall experience was nice. I went there to celebrate Father's Day with family and friends. Our waitress was very pleasant, I ordered the Joe's Rocking Oyster which supposed to be stuffed with corn bread, corn, andouille sausage, crabmeat & pepperjack cheese. The only ingredient I tasted was the corn bread. The Chipotle Cioppino was excellent! Wish I could have gotten it over rice instead of pasta."
jHHfA4RPVh6kxoxM0pFQsQ,4,Great little spot right on the water. Kind of tucked away. Not super busy or touristy. Grouper tacos were huge and pretty good. Queso was great. Service was great. This would be a good place to stop if you want to stay close to the airport or don't want to hike all the way to Clearwater.
BTrDhEtwZbnpUWRK6rz0Lw,5,"An off the cuff stop while we had a couple of hours to kill was a wonderful experience. After dining on some amazing fish tacos and a pizza washed down with some marvelous cocktails, sitting while soaking our feet in the warm gulf waters was bliss.

Big props to Amy R for taking excellent care of us. We'll be sure to stop in next time we're in the neighborhood!"
xIc-1AYQNAnLq0Hzgz1gNw,5,Great ambiance. Great food- loved the gator bites. The best was the frozen mango mojito! I got the souvenir cup and filled it twice and felt awesome. Loved that it's by the water. Will come back for sure many time!
ptCoWmHtle9327TwJq5Qeg,4,"I had tried Whiskey Joe's at ZooFari years ago. I had really wanted to try their blackened fish sliders. I got that chance today.

We arrived at Whiskey Joe's around 12 noon. Now the place was pretty deserted at this time but it was filling up as we left. Since we got there early - we got a window seat.

I got the blackened fish sliders as requested. They came on the Hawaiian rolls and were excellent. They're also came with a half order of fries...they were also good. This was simple food but it was done very well. This isn't Bern's but then again, this place has a better  view than Bern's.

Whiskey Joe's is most certainly going to attract the tourist crowd, but I did notice a lot of locals there today. The view of the Hillsborough bay is very nice. They clearly have the best view of the bay from here. You are eating over the water. This restaurant is the only place I know on the Tampa side of the bridge where you can see an unobstructed view of the sunset.

I would go back to Whiskey Joe's in a heartbeat. I would like there to be some more people there while I was there, but that didn't change my rating."
OgTi_4zdOFhY2cTxbkfnMw,5,Vanessa is great.  She is on top of her game.  Makes excellent drinks.  Pays attention to the customers.  Remembers drinks.  Love coming to the beach and firepits.
Cvybk_7nGyYQogwgvcOOWw,1,Very  very poor service. When we parked the valet can flying though the parking lot in a costumers car only to yell at us for parking and when we mentioned it in side they didn't even care and from there it only got worst. Would not recommend on service alone
osIP1KjHXsAU-dxuWsEYjg,3,"Like this place..i've only been outside and never yet in the actual restaurant but the bar area is fun, great view and the bartenders are really nice! Beer prices could be better but you expect to pay a lil more in a place like this. It does seem like your in a resort outside..you can play bean bag toss, bonfires, swim, giant tiki hut...its a lot of fun. I havent actually actually eaten here yet but its ""on the list"". Take this place over next door Hogans anyday!!"
Ug-tGVLS-RlAw-23wFpxjQ,3,"I had high hopes for this place. It is in an awesome location right on the beach and you can see boats and jet skis pulling up. The huge tiki bar outside is on the sand which gives it a real beach feel. However it is extremely overpriced. I asked for a double house whiskey and diet and paid $14. I thought that was just absolutely ridiculous. Also, the outside bar smells like it needs a good hose down. Not only is the bar next to a series of Porta potties, but it just smells like it needs to be bleached or disinfected and had an awful stale liquid smell to it. The bar service was actually awful also outside so we had to go inside. The bartender inside was a lot better and able to accommodate not only the tables but her entire bar as well. Again, more overpriced drinks so we ended up leaving. I probably will not come back unless I won the lottery."
sBL1VTb4ocynHcOlr9MY-w,4,"Really good food and awesome atmosohere. I had the grouper sandwich which was excellent. Restaraunt is a little pricey and parking is terrible, however there is a beach bar WITH firepits and live music. Highly recommend!"
ESLqGnP_J_b8RtyvZI-_ww,4,We had lunch and drinks at Whiskey Joe's yesterday! The food was good and the beer was cold! Our waitress Christina was fantastic!! The staff was friendly and professional. We will go back! Thank you Whiskey Joe's
HFUYiu-slEAPkBCIGqUuew,3,Food is decent and the view is nice. I would recommend sitting at the bar for the best service. The servers are almost incapable of doing their jobs. Just walked out after 20 minutes with no service.
88cWqQ_sQ8994Tki7kHimA,4,"Spotted this gem while passing by. It looked like such a great spot to eat outside, we made a u-turn and were not disappointed.

Ordered the crab cakes, mani mahi tacos, and fire cracker shrimp tacos. I love Maryland blue crab cakes and these were a 4 out of 5. Fire cracker shrimp was the the best thing we ordered, tangy, and spicy, very fun. Mahi mahi was bland.

Great views of the bay and a great spot to eat outside. Maybe a great place to wait out Tampas rush hour."
IHoihEyC6KbcfNXYhnYEkw,1,"Worst valet, worst dead faced ladies/hosts as you walk in, and terrible customer service. Their was no one showing even a bit of excitement about their jobs. As a business owner from Las Vegas, NV I know how important it is to greet your customers and make them feel welcome.  This evening for the first time in a long time I felt bad for all the other people who too will have this experience after initially being excited to try something new."
sV5xcvV96bsxZgToaAHthA,4,Best freaking wings sweet coconut rum sauce will be back.first time here good service
a6AEHeTGzNAtNa5GrxccDA,5,"Fun location right on the beach! Was able to get a seat on the patio to watch the sunset, are waiter was awesome, and the food was good! It definitely has a tropical feel!"
Dyhr6zCKEKK9EzSS-dVueA,4,"We've been wanting to go to this place for a few weeks. We're very new to the area and decided to try it out the other day. It was pretty slammed there. They actually have valet parking. I'm not sure, but making a reservation is possible. We started off at the bar, but ended up moving outside. We ordered the whiskey pepper dippin shrimp (I had them put the gross feta on the side) and it was by far the most delicious shrimp dish I've had...maybe ever! 
My fella ordered the grouper with rice, broccoli, and got a GIANT Cobb salad (he had them bring out the salad first). The salad was amazing (juicy grilled chicken, bacon, mangos, and more) and could be an actual entree (without blue cheese, please). I got the fish (pollock) and chips. The seasoning on the fries was yummy and the fish was well-flavored. I will say we probably won't order all this food next time. We were wicked full after inhaling the app and salad. We had some full to-go boxes. Even though it was very busy, our service was solid and waitress was efficient. We'll go back again and try other stuff :)

(Edited May 28, 2017...They no longer serve the whiskey dippin shrimp and that was my favorite thing on the menu. We came back a few times after finding that out and haven't been back anymore)."
slbWivHrwHs917P9zVqq8A,3,"This is a great place with phenomenal scenery and even better food. Some of the best nachos I've ever had. My friends and I like to come here to explore the drink menu and enjoy these nachos. I was there today and the waiter I had was one of the rudest most unprofessional waiters I've ever seen. He clearly seemed bothered to be serving for your establishment. We ordered nachos with no meat because a friend is a vegetarian, his response was why don't you just get chips and Queso. My other friend asked to order a drink he rolled his eyes and said sure very snarky. After we enjoyed the natural and a round of drinks I decided I wanted to order some. Unfortunately I cannot tell you how these because our waiter do not come back for at least 30 minutes. We had to ask another waitress to get our checks well he still had 10 feet away staring at usAfter receiving my check I forgot that I wanted to get my whiskey Joe points. I turned around and flagged him like you do do anyway and are in an establishment. He told his table to hang on because we want to do something again. At which point the girl again came to take care of it. Unfortunately he did not even give us a name or gladly tell you it was. Feel free to message me and I will give you. Info to pull my check."
IVP5c8NosQr9jOWWuwER_A,5,"This place is awesome, and the wait staff is great.  Jenn took care of us all day and we had a huge group. She rocks! If you're looking for fun in the sand and close to Tampa, this is your place. Boaters welcome too!"
kSKZsiPVsJF6muNzCa8L0A,2,"Whiskey Joe's is like Jimmy Buffet's Margaritaville or Sammy Hagar's Cabo Wabo minus the celebrity name.  The location is actually quite nice, right on the water and there is a public dock to tie up your boat.  There are beach volleyball nets nearby and the people watching can be decent.  That being said, the food is unremarkable and the drinks are average.  The place screams tourist trap yet a number of locals seem to find their way there.  Give it a try, but don't say I didn't warn you!"
vwCqQzSGgNrdOXdHsOCD0A,5,"I had the pleasure of visiting for the first time since I moved to Tampa on last weekend. The food was really good and the service was pretty fast. I sat outdoors with a view of the water. My waitress was absolutely amazing. Christine G. - Somehow she managed to run the outside bar, while taking orders and making sure that I had everything I needed. I was really impressed. She's a gem Whiskey Joe's.

I had the Grand Grouper Sandwich along with the Island Firecracker Shrimp. Both were tasty items.

If you haven't visited this place, give em a try. It's a lively place on a Sunday! Guaranteed to have a great time."
PIXGCR7Wsf5HjdigkcsisQ,4,"We dined outside so we could enjoy the water and the beach-goers while we consumed our meal.

The service was a little slow, but the staff was friendly enough.

Eventually we moved fron a high table to the bar in order to avoid cigarette smoke. That move gave us an even better view of the jet skiers.

The gumbo was delicious and filled with vegetables & andouille sausage. The jerk chicken sandwich was fresh and the chicken seasoned perfectly. I really enjoyed the fries that were crispy on the outside and creamy on the inside."
HbsRVtyQQJWqLihv43_QSA,5,Chilling and some good drinks and a nice party with my wife. Awesome place to stay and have fun
6DcSC9rKNAdOVLJjObyMzw,5,"We have been here half a dozen times, and have never been disappointed. Great food, great beer selection, and a wonderful beach area with a third bar on the sand.
We watched a great Van Halen cover band here. Great service, good prices, clean establishment. My wife and I are huge fans of this place!"
uZafBR8T3UpODJ59sDX6sA,5,"I don't know if we got lucky or what, but I showed up on a random chilly Tuesday evening with about 25 coworkers who just made it into town but we still had awesome service! I think there was maybe one bartender and one server, but they kept up just fine. Try the WJ's blonde if you're a beer drinker!"
4DnvTR95UWVH-CXmV9mB8w,2,"One of my first dining experiences while visiting Tampa and just let me say, I was hoping Tampa had better to offer.

We ordered the following:

1. Sliders
2. Calamari
3. Oysters
4. Shrimp

Food was standard. Nothing really special. Things seemed as though they were thrown together.  Nothing tasted great and everything tasted average.

Service wasn't very good. Although the place was empty, it took a while for waiters to come serve us. 

Nice view of the bay. Just about the best part of the experience."
Mg1KAzFVcuWN6ZZIQfZ4bw,3,Only stopped by for a few drinks after visiting the train wreck across the water known as Hogans beach. The place was nice but not very crowded at all. I like how you can sit by the water with your toes in the sand and just relax. Other than that they had decent music and one hott bartender out of 4.
TkGRbz566qTHc6Xm34C9Xg,2,"Great location, superb view and beautiful server, but don't go there for the food or drinks. Seafood is bland and bad prepared, the scallops tasted like cardboard and the mango sauce only diminished the dish. The shrimps were overcooked, too fried and a funky hot sauce"
FWXKN7YTkohN_y2MRUIqxw,2,"I would give this restaurant one star if it weren't for the location. Service is slow. A bit pricey for what you get. I was there two weeks ago and ordered nachos.  I specifically ordered them with no tomatoes.  But, I got a plate of nachos loaded with tomatoes. So I had to send them back. Guess what? Got my second plate of nachos with tomatoes. Again! What is going on here? Never going back."
jmRkfRNw1STx-kWuI5ipcg,5,"Best tiki bar around! Good size beach, tiki tables, fire pits, a stage and dance floor. Great place to have a good time. Great vibe! The TVs were a tad small (I was trying to watch football), but with such a great atmosphere it's not a deal breaker. 

Our bartender Caroline was fun and attentive. 

This is going to be a regular stop."
33TzKqFs8-58QnF5m5Zr8A,3,"Great sunsets; limited menu more like Joe's Crabshack...Had the blacken Grouper...Overall good atmosphere for a large group...reminds me of Seacrets in Ocean City, MD..."
fGFkfq4Utg9-w8U5xZMNLw,1,Worst service ever waited over 30 min to have a waitress come over I guess they were too busy texting and doing there hair at service bar so decided to leave just absolutely terrible do not go great view great location and can not tell u more when no one cares to make money wanted to make a day of it spend some money they lost a customer for life and will tell every one I know not worth it !!!
DzVgq1zBIZDxBjtJpPztJQ,3,"We had some friends from California come to visit and had driven past this place heading to the beach. When we drove by it looked really full of life and cool so we drove out the following day. 

We got there really early as we had only planned on staying for a couple of hours. We walk to the beach/outside area and they have a DJ and lots of people crowded around the bar (it was a Saturday about 11ish or 12 if I remember correctly). The seating is first come first serve there's plenty of tables and chairs that don't have shade (which is kind of disappointing as it gets hot in the sun) but then there's also tables hut style with shade but those are the first ones taken of course. We got lucky that as we got there someone was leaving so we were able to find seating.

They head to the bar area which is super packed and kind of all over the place. Took forever to get our drinks and the area kind of smelled (could be because the porter potties are literally right next to the bar) so we only got up when we needed a drink. Come to find out there's waiters walking around so we really didn't have to walk up!! We never got greeted or asked if we were helped so that was a huge let down! 

We go to the bar to order some appetizers as we started to get hungry. We then had to keep going to the bar to keep checking on our order because the bartender said to come check on it. They don't bring it to us. Aside from it being pricey the portions were okay but it's not like you get what you paid for. We ordered gator bites they weren't all gator bites they threw in fried pickles and onion rings with the calamari. Wish I would've taken pictures.

We got tired of having to get up and walk to the bar so we were able to finally flag down a waitress. She was very friendly (forgot her name) though we had to flag her down ever so often but it beat having to go to the bar. 

The DJ was cool so the atmosphere was great. There was also hookah available which was even better. We had such a blast we didn't leave until 530 or 6 lol!"
fcpZaQrEnShRiiizwGcYrA,5,Came here after a cruise and before a flight (had about 5 hours to kill). They stored our luggage for free. We ate at the restaurant and then hung out at their private beach until we needed to go to the airport. There are showers and bathrooms so perfect for travelers. Right next to the airport so we didn't hit any traffic. Very friendly staff!
cyGrSwJLA77nFN70C7SvWA,1,"This is a criticism. I ordered a dozen oysters and got 8. I ask about the count and they said because they were so big that they only serve 8. The menu says clearly states half dozen and a dozen, not weight. Just because they buy large oysters is not my problem. They need to change the menu if They want to change by the weight. I have been coming here for 5 years and this has never been a problem. This is just an example of low character of the management on duty, But to be fair it is usually a good bar and the wait staff is very excellent"
XvGorQDSWY-Xc8hlAFRIlA,1,Very subpar. Read other yelp reviews and hoped it was ok here anyway. Nachos had a big meatball of taco meat which was very pink inside. Find somewhere else.
dZZu279ip3tgDfGKgVcuuA,5,"Came to Whiskey Joes for lunch. It has great sitting outside on the patio and inside with wide open windows overlooking the ocean. Amazing views and their portion sizes of food are excellent for sharing! 
I ordered their bowl of Spicy Island Gumbo ($8 & large size) and it tasted good and could be a meal if you were looking for a little bit lighter lunch portion. Also ordered the Snapper in Paradise which was at least a 6oz piece of fish topped with tomatoes and sauce that was delicious. It came with two sides and I ordered the broccoli and fries. ($26) Wasn't too fond of the broccoli, needed seasoned and was half way raw. It is slightly higher in price, but know that their portions make up for it and the sizes are worth the price. 
Only other thing that I didn't know is that there is valet parking only in their lot which is $5. 
I didn't get to go on the beach area because it was windy and slightly raining, but looks great and relaxing! Will be back to sit out and relax in the sun!

*************
Updated September 5, 2018

Came here for lunch today and went out to the beach area for the first time. What an amazing spot to sit, relax, listen to music, have a cocktail and some great tasting seafood! 

Tons of beach chairs to sit on (none to lay on to tan your back side) with tiki huts and high tops to sit at as well. They have a nice large tiki bar outside with full bar and a few TVs. You can order food at the bar and they will bring it out (look out for seagulls!) 

Ordered the coconut crusted mahi on the appetizer menu and it was delicious! It was $14 with two kinds of sauces including mango / orange flavor and a sweet chili sauce which were both good. And large portion! Def can split this appetizer or have it as your meal. Great food and view of the ocean! Can't wait to come back for their happy hour from 4:00-7:00"
sq_XyBf-44OoouaLrgQtWA,4,"Best Beer Cheese Soup in town and the Calamari Appetizer was great, but prices are a little high though."
ZhtT-3MtH1wK8AmDYTQZZg,1,"Very disappointing meal. The beer wasn't cold but the food was. After sending back a raw hamburger, I received another that tasted like it was made the day before. My wife had the fish tacos. They were ok, but nothing spectacular. The views of the bay are great, too bad the food doesn't match."
GEla4jl3yIwOKauf6VJ_nw,3,"Great for casual waterfront dining or drinks. The food is good, but priced a little higher than maybe what it should be. They have a great beer selection along with a full bar. It is a great place to watch the sunset on a nice evening. They are dog friendly on the deck. 

Also, if you are driving know that the parking lot is valet only (it is complementary, but if you don't have extra cash for a tip it can make for an awkward interaction)."
tsxb6rGJno0jtVQPhIlm7A,3,"New Years was awesome! Two bands, one inside and one outside on the beach. Low cover and plenty of drinks. The staff were very nice. Great way to bring in 2017."
kR8mZOZ3brsbQa7ncUeLzQ,3,"Food was alright, service not so good but our waitress/bartender was nice. the view was great and really enjoyed the sun set on beach and drinking hurricanes."
mG7JhTXYi4lXVT9_mOTt7A,2,"We sat on the ""beach"" and enjoyed some adult beverages while listening to the loudest, most annoying rap music ever.  Sorry - I want Jimmy Buffet or Bob Marley while on the beach.  Hate rap so it will always effect my reviews.  Food was bad too.  You would think an order of peel and eat shrimp on a Florida beach would be a no brainer but this was tasteless and mushy.  Waitress though was really good and attentive - 4 starts for her - just wish I could remember her name!"
nlNCCvuu88ZCCssLz9ASmQ,1,"WORST EXPERIENCE EVER!! I've ordered take out before and loved the coconut chicken. However this time we decided to go in and enjoy the atmosphere (Terrible decision). The food was dropped off by another employee who we asked if we could have silverware. 5 minutes go by no silverware and our server was no where to be found. We then went to the bar and asked for silverware but we're not given napkins. We were hungry so we started eating but eventually wanted napkins, of course server still no where to be found. We asked another employee for napkins and then our server came out of no where and began cussing and arguing with us saying he gave us silverware..? We asked to speak to a manager instead of being cursed at and the manager didn't do anything but take a drink off of our check. Not to mention the entire time the server was standing behind the manager flicking us off. This is unbelievable service for a place in such a nice location. I will most definitely never come back nor will anyone I know if it's up to me."
_ZztgJwTjmbDkQtaJrUg_Q,1,Extremely dissatisfied and disappointed customer a group of us about 50 people ages 40 to 60yrs from Apollo Beach got together and had a pub crawl  wiskey Joes  was our 2nd stop it all started 1st Beach area was not open as promised so group had to go in by bar area then ordered a drink then bartender wouldn't take credit card for payment because no chip in card said it was their policy so told her forget it here's cash then went to patio outside with wife and friends we are all standing talkin all sudden  a staff member comes rushing out  to patio agressively and raised voice at me asking if I put the umbrella up I said no then he says just leave it don't touch it and storms off I'm looking at everyone like what just happened.then one of the ladies in our group was celebrating her birthday so part of group started singing  Happy birthday and then manager comes over and says everyone in group is now cut off from food and alcohol and some people already ordered and paid for food which some didn't even get to enjoy their meal basically paid for something for nothing.and they kicked us out what a shame this is how they run a business turning away people who can spend money  which most business would welcome shame on those who manage to run this place along with  staff. U are going to sink this business u keep this up and don't wisen up
WeWgP4AZ_end3QQjxvckGw,1,"This place sucks. Takes an hour to get food, and nothing special about the food. Their house beers aren't good either, best to stick to some craft beer."
lm2Aq_Q7l1pR7YKK6xHkaQ,5,"Awesome spot right on the beach! Easy to get to & very accommodating! Casual and fun, you can sit outside right over the water or stay inside with great water views too! They have multiple bars and fun coconut drinks. I had the best fish sandwich - huge portions & bf had the white sand pizza. Both very delicious as we sat and looked out at the water & the Pelicans.

Our waiter, Alex, was extremely friendly and happy to serve us! He made it a fun time here right from the start! ask for him! 

This has been one of the best spots I've been to yet down here in FL!"
gWoKMY8xojT9Tf42OAE0Nw,2,"If I could give an extra half star I would it does not quite rate the full 3.  The service was slow, the food was less than stellar but.... i knew what i was getting into.  what this place my lack in quality and efficiency it makes up for in location....  it is literally just a couple of minutes from the airport and makes a great ""last stop before you go"" place to grab a cocktail as you await your flight (or waiting to pick someone up).  Sand, Water and a tiki bar!   I will say that the parking is a nightmare so your best bet is to just pay for valet.....  but again, its a BAR ON THE BEACH, that was what I was looking for!"
r8IYIOP53FoHWkGRIsqPAA,1,"We visited this terrible establishment on New Year's Eve in which we were greeted with judgement, outrageous prices for bottom shelf liquor and ran out of Yeungling after one drink ( both times I've been here they run out after one drink). If you enjoy being overcharged for crappy drinks and average food then this is the place for you. I recommend this place dearly to all of my enemies. Never. The portopotties are free, but you lose a few ounces of humanity and if you want to use the facilities inside you have to pay a cover. WTF? Sincerely a disgruntled customer"
xyTEuV8XIOj9SQH7A2Zgvw,3,"The food is fine - typical beach bar food. The PARKING IS HORRENDOUS. They have only valet parking and when that fills up they tell you to park off site at another location. The process is longer and annoying and it will make you 30-45 minutes late if you have an reservation. The hostess staff was also not very understanding or helpful in regards to some of our party being delayed due to Whiskey Joe's parking situation breakdown. Go to the light and make the U turn because you'll wait 20 minutes to turn into the restaurant only to be told you can't park there. UPDATE: Valet parking is $5 and cash only at the off site parking with a free shuttle. Those guys are awesome and really put up with a lot, tip them well! The free parking ,on the very small Ben T Davis Beach, is not an ideal option because you enter and exit from the same point as WJ customers. The beach parking is backed up with a line of cars waiting to exit but only after the cars entering the lot to try to valet park clear up. I watched them to sit in their cars to leave the lot longer than I did to enter it. It would have been helpful if at the time our reservation was made we were told ""Hey, it gets insanely busy and packed here. Your party should arrive 30-45 minutes early.""  We spoke to our server about her experience and they also are late due to the same traffic issues as was the server/worker who was in the free shuttle ride with me. Spring break or not, we have great weather most of the time, I'm positive this is a regular occurrence. Just be ready to deal with some hassles and to wait, prepare in advance. I wish someone told us - so I'm telling you. BTW-uncle bens minute rice is very TYPICAL - I didn't say it was bad, it's just what you would expect."
czd6qxI0m-v43CNlww2fjQ,3,"I went here on a Sunday, which is reggae night and there is a cover charge to go down on the beach. The only reason why I went here is because I had a friend coming into town and she wanted to go here so I met her there.

The parking is ridiculous. Most of the lot is valet and if they are full you are screwed. When I first arrived, it was full so I had to go to the adjacent beach parking to try and find a spot. The parking machine was not giving people receipts, which you are supposed to put on your dash so they know you paid. I did not put money in and decided to try the restaurant again because in the meantime my friend got there and she was able to park. Well the parking gods must have smiled on me because I snagged a non-valet spot on the way to valet.

I am in my 40s and this is not my scene. The waitress was dingy and I paid cash because I didn't feel comfortable giving them my card and having them hold it at the bar.

The place was pretty packed though and there were cops watching from a deck above, as well as cops patrolling the water because the waterway is between two party spots (this place and the Beach) so I would say that is plus.

There did seem to be a pretty good band that was starting when I was going home so it may be a really good place to go for live music.

I think I would feel different about the place if parking wasn't such a pain and if I was on vacation.  I live here though and in Pinellas County there are a lot of beach bars I would pick over this place, but because it is located in Hillsborough, near the airport and hotels, I am guessing it is popular among people who don't want to drive all the way out to the beach."
JH_Nhne10jTIygTpLMWkFg,3,"VEGAN REVIEW: We came down for Parents weekend at UT and this place was a request of non-vegan family members. Full disclosure we did review the menu beforehand and saw there was only 2 possible items that could have been veganized: Hummus appetizer and a veggie pizza. 
Great ambiance with that Caribbean outback vibe. Pulling up... there is a long valet line and long waits for tables. If you want to skip the restaurant, the ""beach"" is first come first serve. More about that later. 
We opted for outdoor seating on the water. Pretty views and the weather was perfect for outdoor dining. Our waiter was friendly and accommodating. Fun drink menu with zany names and concoctions. We ordered the hummus plate as an appetizer without the tsaztsiki.  It was actually the best hummus plate I've had aside from Greek restaurants...came with olives, marinated cherry tomatoes, banana peppers, pita and cucumbers. We asked our waiter if the chef could prepare something special for us considering they had pasta and veggies. He made a linguine with brushetta, olive oil and mushrooms. I requested a side of the mango salsa and mixed it in there. It was decent for a meal but I wonder why they couldn't have a black bean burger on their menu. I find this so often and news flash: veganism isn't a new fad...it's been around for 70+ years as an American lifestyle and diet and much longer in other cultures. I understand a local whiskey seafood shanty isn't going to have garlic roasted tofu with a balsamic reduction over steamed quinoa but is a black bean burger with avocado and mango salsa too much to ask for? 
And the beach...we decided to go check it out. Definitely a fun place to hang. Firepits, tiki torches, live music, cocktails, sand...what's not to love? Good times and definitely a place I'd love to return to as soon as they get a couple more vegan options."
0U2xKKDckA1HXd7HpIqNtA,4,"We had a great time here yesterday. We have only been once before and we really like it. 
Julia is a great bartender and we will definitely be back."
-2NJGWUJtxBEmCDuQL_gIA,3,"We discovered this great spot on a business trip to Tampa. The food, service, and atmosphere were excellent. Our server Neil, took such good care of us and was a great person! There is a deck to sit and enjoy the view too."
bjBn650FTyk0wZIgLkF03A,4,"Amazing location! On the beach with the coolest vibe. Watching the jet skiers was great and the sunset was beautiful. You can eat on the deck or on the beach. My sister and I ate inside seated by the windows. Great view! The staff are pleasant and helpful. My sister had the Jerk chicken sandwich and fries. She said it was very good. I ordered the grouper sandwich that came with fries, coleslaw. The grouper was bland, not even salt. It could have used some seasoning like garlic, salt, paprika and crushed thyme. Try it! The fries were to salty. The drinks were great! Atmosphere great! The grouper average. You may wonder way I gave them 4 stars. I'm not going to give them a low score based on one bland meal."
ohCo18s397kRq9FEIgB1vw,5,"Had the carnitas, 10/10 would come again, prices aren't terrible considering the area, and the proportions were handsome."
MXpXFW4J4j-NBDVaZZJcdw,4,"We had the Jamaican fish and the fried seafood platter. Everything was excellent, but the Jamaican sauce was just ok (not great). Prices are very reasonable considering the quality of the food. Service outside by the bar was fast and polite. The food came out quickly and the sunset was beautiful. I highly recommend!"
rxowN5BLo25EQyT8BtmXwQ,5,Recommended by my sister and was not disappointed. Wings were exceptional and calamari strips were very good!  Drinks were on point and souvenir cups were a nice addition for keepsake purposes.  Enjoyed the view as well.  Thanks!
21rqpANHZBNpIiqOWvfeNA,5,"I was in town and my friend brought my here. The food was amazing and plentiful. I also love that they had the outside bar on the water. We ate inside and then went outside. The service inside was great. The service outside could have been better, seems like it took forever to get anyone's attention. I would definitely come here again when I'm in town."
yAC8dyU7a_lFUIYXV_WRXw,4,"What a great spot to enjoy a view of the water with a cocktail and grab a bite to eat. We had the grouper sandwich and the mini sliders, have I had better, yes but the food was still pretty good. Lets face it you go to the place for water views and fun. Joe's has a big deck with a 8 seat bar that looks over the water, seems likes a good place to grab the view you probably came here for. They have a barefoot beach bar that looks like fun too if you want sand in between your toes and a cold beer in your hand."
7aDDuXJ3P47rClwG7TK3Rw,5,Killer on the beach joint! Blackened fish tacos local Cigar City beer! Great server thanks Beth!! Must do classic Fla place!
mS-L1kYkOg3RCJ064NeOWw,4,"Being an out-of-towner, this place was recommended to me by a few different people. It did not disappoint. Large beach with fireplaces set up for these cool October nights. Good selection of local craft brews. The food for our party of three arrived on time ,was piping hot and tasted delicious. The view of the Bay from our little Tiki table was also soothing and relaxing, especially watching the boats come in and dock."
WcAdmfZwtkxlJi0CzLhs4Q,3,"I can not believe I never reviewed this place. Why have I gone here a bunch of times?  Well, it is a step from the airport. People I pick up from the airport or take to the airport end up here.
This place has a great view of the water. This is a typical touristy place where you feel like you are in Florida bc the sun is shining in all directions and the heat is permeating you to the max. It's nice and they have tiki huts also that I have not been able to get to. They allow dogs as well. The menu is the usual grill kind of place and not that extraordinary. The drinks are great though and they have great service. I'm sure I will be back when I have more visitors come."
17JpJHNoGhMy9tm4ExeOOg,4,If you want a restaurant where you can watch the sunset on tampa this is the place. They have a private beach with corn hole and volleyball along with a beach bar. The food here is ok but I like whiskey joe's more as a place to hangout and grab a drink with my toes buried in the sand.
ob1lExlOzBq1W07s8HWMdQ,4,Beautiful place to relax with a few drinks and watch the sunset. At night they have bonfires scattered along the beach and it's a very relaxed atmosphere with great music. They also have jet skis to rent if you're feeling a little adventurous!
4WlgVyCVpRa-QtC3i9Mc0w,2,"Honestly, this place was a HUGE disappointment. We had slow service from start to finish. It took 20+ minutes to get our drinks and another 30+ minutes to get our appetizers. Conveniently, it took 10 minutes to get our main dishes. I ordered the Jambalaya, which was delicious and very hot, temperature wise. My friend ordered the Shrimp Tacos which was all mayonnaise and grease with ice cold fried shrimp. One side of the table was given their plates of food while the other side of the table waited another 10 minutes for their food. The waiter completely forgot to get one of our friend's food. I will say that we had a 12 top table, but the restaurant appeared very slow. They didn't even give our waiter a helper given the party size. He spent so much time running around and he seemed very flustered."
XccaAj3Ug1oExof6aoJrMw,3,"Basically a beach bar targeting tourists.   A fine view or Tampa Bay from the Tampa side of Courtney Campbell, with lots of deck seating and natural breeze.  Drinks are fine but predictably pricey.  Service is relaxed.  Just had some apps from the usual list of tacos, wraps, and fried seafood."
9s1O8kZ0eDucGiD1mXDDjQ,4,"A way to spend a Sunday afternoon, right on the water. The drinks tasty and the food was  good, the only complaint was the required valet service. There was a wait for us to retrieve our vehicle and congested leaving the parking lot."
