review_id,stars,text
SJ_UGwv5UY825TWjV19Qbg,2,"We tried to order food from one of the tables in the sand (beach area), but the waitress did not return. So after waiting around an hour we decided to head up to the deck area.  The view from the deck was totally awesome!  Wait staff was friendly enough. 

Food was average, but I'd go again to relax and enjoy the view!"
5gJ8goa6K9gayG6zyYb2Zg,5,"Location, location, location (and wonderful menu and outstanding service).  I visited Whiskey Joe's to meet 2 local attorneys when first arriving to Tampa.  Close to the airport, but you are immediately on the water and white beach sand.  Calamari and other appetizers were outstanding.  Staff very friendly. There is an outdoor beach bar setting on the sand as wells as restaurant/ patio seating.  This is the experience I was looking for from a Florida restaurant!  We spent 4 more days in the general area... Whiskey Joe's was the best!"
5AOeK-bch7Xj43Vl_ky0UA,5,We come down to Whiskey Joe's every year for Music on The Bay. For the last 2 years we have nothing but amazing service outside from Amanda P. The best server you have!! She never gets an order wrong and always has a smile on her face. Attentive and a wonderful person!! This year we also had the pleasure to have Felicia as our server one evening. Wonderful as well!! We will see them again next year if not before!!
QV2W3YVokEVFT8JyQFrLKg,5,"This place is like a mini vacation.  My work is by here, so some of my co-workers and I decided to get together for Happy Hour on Friday and relax on Whiskey Joe's beach.  Great idea!  They have great Happy Hour specials, an awesome view, really good service (even on the beach), and great food!  Their Joe's Nachos and chilled peel and eat shrimp apps were so good, and HUGE. Our server was very nice, attentive and patient even though she was clearly very busy.  

Will definitely be going back here a lot more!"
xGEPyay_F2H2ZAhIgi_uig,2,"Great view. But mediocre food and experience. Our server was nice, but food came out cold, was super expensive for quality that well, was not that great. I mean I ordered chips and queso as an appetizer and the cheese and chips were cold. It's more of a place to pull up with your boat and drink. Or go and enjoy the outside beach and patio and have a couple adult beverages than actually enjoying a meal. Oh, and parking is a disaster, the valet lets in people in the lot at his random discretion. No method to the madness."
KTxhi3JCeDSjfnv3GseOkw,3,"Great location! Good Drinks! Good Food! Maybe we were there on a bad waitstaff day, cuz that's rhe only reason why I can't give 5 starts.  The waitress 
/waiters can make or break the visit."
2U9ZNzZbqaCa5eYeL89LDQ,2,"Terrible place. Dirty and trashy. Poor service and I would go if you're looking to eat. That said, if you want to get drunk around a bunch of trashy other drunks. Come on in"
zlhrAJgBXXJWvhRphxIiMg,1,"Seriously dissapointed.
We were trying to show our friends from out of town a good time by enjoying the sunset on the water. Our first attempt there will be our last. Valet sign said parking lot was full we were directed to only find parking on the beach. We waited a few minutes and numerous parties left, allowing spots to free up. But were still told to find spots on the beach, half of our party waited out front while the other half drove around to find parking. In doing so, valet took the next 3 cars immediately. After seeing that we directed our car to come back and took our large party else where. Extremely dissapointing and bad customer service overall."
kZaeCydgzR8JDc6nHhricA,1,"I went to Whiskey Joe's For a meet up event on April 28th... we arrived early for dinner at 18:45. There was a ""band"" playing at 21:00 so we arrived early enough for dinner so as not to have to pay a cover charge to eat. As ridiculous as it sounds even at 18:45 they were insisting on a $10 per person cover charge. If we had not been meeting others later we would have left. The evening began on a sour note with the cover charge... and continued with mediocre food and poor service by the very slow moving waitstaff. 
     The ""band"" that ""played"" was singularly bad. I high school pick up band would have played better since they actually play their own instruments. This band for all intents and purpose looked to be mailing it in and lip syncing. Clearly not worth any cover charge let alone the $10 per person they charged.
Yes, I realize that I was already biased by the cover charge but poor service is poor service. I will never patronize this place again despite it's wonderful location."
2Rg1lyBo9mVSmMjHUop3WQ,4,"Stopped by Sunday January 21.  Hubby recommended after finding accidentally on a trip to Tampa several months ago.  While the parking lot, the tiki bar, the outside deck and the inside bar were packed and lively, we enjoyed a more relaxed, quiet spot in the dining room.  Sat at window overlooking the Bay watching our Jacksonville Jaguars (sadly) lose to New England as the sun set in all its glory.  We started with Gator Bites - best use for any gator.  Tasty.  Hubby ordered Shrimp and Grits.  He says they were some of the best he's ever had.  Seasoned very well with nine large shrimp.  I ordered the Snapper grilled substituting cheesy grits for the rice.  Snapper was moist and also nicely seasoned.  Came with two beans and carrots as the veg.  Yummy all around.  Rounded dinner out with two Whisky Joe's beers (a red snd a blond) which we liked a lot too.  Sum up:  Hubby was right to recommend.  Atmosphere choices for everyone.  Stay off the deck if you want a quieter dinner.  Bring yiyr bathing suit to eat, drink and play on the sand at the tiki bar.  Bring $5 cash for valet parking - worth it.  Nice employees too."
KGnFVSUPYax5o-HxiLNvzA,4,"Great food with an awesome atmosphere. The service left something to be desired, and they let some lady in to sell candles for charity, which is very weird. You really don't want to be pressured into buying a candle for someone with cancer at dinner. All things considered, a decent place to visit but with so many other choices, I would probably check out some other place on my next trip."
Z-H_7f-28Drm49Flmxyrsw,5,"Today was my long awaited college graduation. go Bulls! I reserved space at Whiskey Joes for our celebration. This place has never let me down!! Joanne, the manager, was so accommodating to us. The food is wonderful and wait staff are very attentive- even though we were a party of 20+ with all separate checks! You're missing out if you haven't been!"
ueWrn0jGC98hyoB3laBY1A,1,"The only redeeming quality of this establishment is its location, do not eat here. The odor when you walk in is overwhelming and should have been my cue to leave but I had friends in town that wanted to be on the water...The service is good, aside from the significant overuse of ""ya'll "". Food: fish tacos, I ""upgraded"" to grouper (something I don't really understand, just have grouper on your menu) I spit it out in my napkin...  I haven't done that since I was a child!!! I don't know what that was but it wasn't grouper!  I apologize for graphic visual but the food here is not good."
7XYd04zxFmrGxfFhX_ylKA,3,I was here for a Trop Rock fundraiser and ate inside the restaurant. They weren't very busy inside but the service was very slow. It took forever to get our drinks. I had the beer battered grouper sandwich and my boyfriend had the shrimp tacos. The food was pretty good and the servings were large.
fJYOLgkujw5LxeeUgwkEow,5,"This place is wonderful! Excellent service. The hostesses were nice and our server was attentive. We got the fish tacos and hamburger sliders - both were great. 

THE VIEW was BEAUTIFUL!!! We didn't want to wait to sit outside (it's a Friday night and there was a 30 min wait) so we sat inside and every table had a great view of the bay. It wasn't overly noisy, perfect for our little one. Inside there was plenty of space and the tables weren't all crammed close together.

Overall good food, great service, and beautiful views of the bay. I'm so glad we stopped by for our visit to Tampa!

Also, there's plenty of parking at the beach right next to Whiskey Joes. Only costed $1. It was worth it parking there and walking a short way to the restaurant."
P0yn6ljHanh07h9XyOSgAg,1,"Hulk Hogan's restaurant. Dreadful food and service, plus the sleaze of association with Hulk Hogan. Parking is a nightmare too. Why waste a single penny here when there are so many other options in Tampa."
HZTHfeIzDTrfbiwVXSuM3g,5,"Came here for dinner when I was visiting Tampa with my parents. We all got different types of food (salad, wrap, tacos, burger) and it was all cooked perfectly and they give good portions too!"
Er4YT5O2i9M69E80pNgyFg,4,"Great time at Music on the Bay. Our server, Ashley S, literally ran her butt off for us, keeping us happy."
SfkVnjpKSrlhnfs8zw0vbQ,4,"We came to Whiskey Joe's expecting nothing but a good time, fun drinks and some appetizers. We sat in front of the large window looking over the water and people outside having fun. The view alone made me a fan. 

We ordered up three appetizers as our lunch, the half dozen oysters, the spicy shrimp and toast and the mussels appetizer. Each dish was good. I think the mussels were my favorite, although I am a sucker for oysters.

I ordered a Rum Runner and my guy went for a iced tequila shot and a Corona. We were celebrating the end of his business trip and the start of a fun vacation day together.

I enjoyed the hot sauce that they offer, it's actually got some heat to it. I would have bought it, but I didn't see it in the gift shop."
VKS5NlWCz6oHJbvzrrGg5A,2,"Deep fried everything!   A real grease pit.  Nice location on the bay, but that's about it. Service was acceptable, but nothing special."
pLv6SnVzlL9FFRxIpvS3Gg,2,"I got the chicken wings they were so chewy. It's a shame because the breading and sauce were pretty good. You could tell they were frozen. The fries were the best part of the meal. People I came with got mahi mahi and grouper sandwich. They said it tasted all right. Definitely not worth it for the price. Seems like more of a touristy spot, so if all you're interested in is mediocre food and atmosphere this is your place."
bLPINthln7rtGQh3jsgSXg,1,This place is terrible.  The food is bad. The alcoholic beverages have no alcohol in them but they charge you top self prices.  The view of the bay is beautiful but that's about it.
UxadKsq-FxAgw9X7MXAinw,2,"As others have said this place is a tourist attraction, especially with the gift shop. Starting with the atmosphere the Tiki-ish theme is cute and fitting for the area. The view is by far the best part about this place b/c the food was NASTY! 

Over priced for what was served, lacking quality and very poor presentation. The ""gator bits"" were gross, very rubbery, cold, under cooked, and over breaded. 

See pic of the remainder of my cheeseburger sliders for a good idea of what to expect. Yes I ate them b/c I was starving and they had good flavored beef, but there were so many things wrong with the entire dish. Little over cooked teaspoons of beef with american cheese on top placed on toasted tablespoon size wrinkled up sweet rolls is what arrived to the table. No vegetables on them, probably b/c that wouldn't all fit on the mini size slider rolls with the teaspoons of beef. The four ""sliders"" were surrounded by a boat load of crispy fries. The golden arches would have been a better choice for me. 

The drinks were decent but the view will be the only reason I would ever go back there. Service = 3, Food = 1, Atmosphere = 3, Location and view = 4."
pWpcCUGY9JbWG3sT8NCnKw,4,An environment at the foot of the beach. Where one can eat mani for free. There are fish tanks. A different place
5fLGdlLHPwZaAm0m2VQTKA,5,"Oh Whiskey Joe's how I love thee, let me count the ways! First, let me go back to the beginning. After flying all morning, a few of my travel partners and I decided to take advantage of our 4 hour layover and experience Tampa! Well, we really just needed a drink after the crazy past few days.  So in googling bars close 
to the airport, we found Whiskey Joe's!  Once we figured out how to escape the Tampa International Airport (that place is crazy), we hopped in an Uber and made it just before 11am.  The young ladies who greeted us were extremely welcoming and sat us on the outdoor patio where we met the greatest server EVER, Frank!!! He walks up to this group of ladies and says, ""We must be celebrating something if we left the men at home!"" With a little shimmy and shake! Frank was a riot and such a gentleman! When we expressed that we were in a time crunch, he effectively got our orders in and even got our checks to us early so that we could pay and dash!  NOW: on the food. Lord have mercy!  Have you ever..I mean ever had a sweet potato waffle fry?! Well these were sweet potato waffle fries on crack. Bacon, BBQ pulled pork with a savory cheese sauce, good enough to make you smack your momma (sorry Mom if you're reading this)!  We also had the Thai chili wings which were tasty, the American sliders and an assortment of drinks, ranging from The buzzkill to Vice City. There were no complaints.  The only issue was a renegade bee that was hell bent on ruining our outing but the gallant and noble Frank came to our rescue, yielding a towel which he used to chase the perpetrator away.  This was an amazing mini excursion that has sparked a desire to visit Tampa soon for more drinks, more delicious food, exceptional service and some beach time! If you get a chance, check this place out and ASK FOR FRANK!!"
Smk7ZO0ReDUuL5wRLQizZQ,1,"We've been here several times. In the last several months the service has been lacking and inattentive. Regardless of how busy they are, you have to be the one to initiate the service and you are often disregarded for over 15 minutes. We were waiting for over 10 minutes without any service at all before we decided to leave and take our party of 6 somewhere else that can provide good service and good food."
lWkP36tId1VBrGrFAyC-VQ,4,"This was my first time here and  Lily gave excellent service! They advertised on fb that happy hour was everyday 4-7. That was not the case, it is only on weekdays. Lily went above and beyond to accommodate is and definitely is the reason that I will be back!"
gP8QcQZ2n7EyTAMCYKaNvQ,5,"Great comfort food not the healthiest, but hey, go back to  your diet Monday! ask for Issy cool waiter, will make the experience that much better, I was hungover from the night before and got a banana to help ease my tummy.  Lol. great views of the bay, can always go next door afterwards seat at the beach and have another cocktail while listening to live music and bonfire right on the beach! Cheers enjoy."
g6PGGxEhw3yiLuDXHkEgwg,1,"Rough night.  The restaurant lost their system, which is bad.  But the management seemed to do nothing, electing to put the staff on the spot to figure out how to do tickets and get paid.  We had a leisurely meal and then another 100+ minutes of waiting on the check.  Just like all the tables around us.

Since I didn't want to penalize our wait staff, I've decided to pull down the reviews.  This one is on the management staff."
fGjVtA2BGFh7iRXHoioriQ,4,"Stopped in at this place while on vacation in Tampa from NYC two weeks ago. The (now ex) girlfriend did a random search for restaurants in the area & we decided on Whiskey Joes. 

The atmosphere was awesome, we ate outside & it was 75 at night in February on the water. We had Marshall as our server. He did an awesome job & was attentive to any allergies or changes we asked to make on our orders. 

The food was awesome. I suggest you try the fried alligator & the awesome choice of drinks they had. The grouper tacos were great too. Only thing is this spot was a little pricey for Tampa I feel, or it would've gotten a higher rating. It's a 3.5-4 from me. Best part though is it's literally ON the water, & they have a cool beach bar with firepits & live music. 

Try it though, you'll like it!"
iJZJxLhiamiwrl_nSVPqxA,4,"i will not give a 5 to any place i have only visited once, but this is a place i could see giving a 5 to in the future after more visits.  great view of the water, service was fantastic, and the food was great.  i had the run and coconut glazed beer battered chicken and it was fantastic.  

i ordered chips and queso as well, which being from Texas i am not used to having to pay for, but if that is my only complaint talk about first world problems."
UZt1hBcbTsfgD0SlFkwB7g,2,"with this place its really about local. great views,on the beach awesome! beautiful actually! everything is perfect even the hut-bar on the beach.the service was amazing,the prices werent bad but the food was.pre frozen crap that taste like the grill is dirty,i will be back for drinks only:)
important UPDATE!
if you buy drinks inside the resteraunt cause the bartender outside at the bar upstairs leaves for a halk hour at a time,she will see that beer,think someone gave it to you cause its not on your bill and double charge for it!!!!! seriously! you know what its like argueing about a bill when drunk! and trying to explain? and it makes you feel like a shithead cause they think youre lying? seriously? whos gonna lie about a few fkn miller lights after excess spending anyway? yikes."
sRG7MQZBHyFHtrG4D3w52g,4,"Good shredded pork sandwich, but no lunch pricing. It's all about the ocean view and people enjoying the beach while you sit in a/c comfort."
--2KOIf3Rg7qDqpaYVszbQ,1,"Great view, thats it. Entire table was sticky.Took 10 mins to even have someone come to our table for drink orders. None of the servers knew where any of the tables were-we literally watched our app go to each of the 8 tables before it finally hit ours. The food was WAY over salted. Our refills took forever and when asked about a beer i ordered and never recieved to be removed from our bill, the server said ""Well, its over on the bar"", as if i should have gotten it myself. 
Never again."
F6EI1q4dfNE0CZQCzySKvA,4,"This place is cool because of the location and boat access.  They have Deepwater between five and 7 feet with a marked channel coming into the restaurant. You can put your boat right on the beach and hang out while drinking or playing. A lot of people put lounge chairs in the water and enjoy and live music or DJ. 

We have not actually eaten their food yet but checked it out for a few minutes for future reference."
1zqIzqXmLj31WmVxOTRe7A,2,"Well. The food is not good at all. The clam chowder was cold and tasted flat out disgusting. The pulled pork sandwich was soggy, fell apart and was made very poorly. People next to me were complaining about the oysters. The bartenders were friendly. The Bloody Mary was delicious and the view is fantastic. The beer was all flat and tasted like the lines hadnt been clean. Don't think I'll be coming back, too many negatives. I honestly got the vibe that no one was in charge and people working just didn't care."
g_J6f2yvW44_aakEZ3_T4Q,2,"Went to Whiskey Joes with a pretty big group... about 15... the ambiance was pretty good... nice area... next to the beach area on the northern part of Tampa Bay... 
Selection of food was OK... The mussels were pretty good... gator bites were kind of salty... and garlic cheese bread got hard right away... 
a couple friends we were with were vegetarians and asked for a vegetarian pizza and nachos without any beef in it... when they got the orders, pizza was brought how it was asked but nachos initially didn't have any visible beef on it till our friend got to the bottom area... he had a couple of us try it because initially we suggested that it might just be re fried beans... but soon enough, we came to the conclusion that there really was beef in it along with the re fried beans... needless to say our group wasn't too happy about it... we gave it back to the waitress's was pretty polite and apologetic about it)... 5 mins after she took it, a supervisor (i'm guessing, he seemed like he was a supervisor or manager type) came over and apologized and said that our friend would get some nachos to go.. our friend said that it wasn't necessary... but soon enough some nachos came in a to go box... we opened it up because the nacho chips were falling out of it on the side of the box... and guess what we found in it, right smack on top... beef... mind you, my friend is a vegetarian and asked to have no meat/beef in his nachos in the first place and thus how we came to the situation... at that point we all just started joking around about it because it was kind of like an FML moment... the waitress once again came back apologetic, although this time she said it was the cooks fault... which we could see that... after that we asked for our checks... i left early with 2 other people and the rest of the group stayed but went on the beach area for drinks... 

attention to detail for specific needs is lacking... what if the person was allergic to beef? or even to another food item for that matter... that could have had serious consequences... when a person says that they don't want a certain thing in the dish, i think that it needs to be a coordinated effort between the waitress and cook on how the outcome would be..."
1E0l-p3ZjHBV0_NjTrApFg,2,"I've been to Whiskey Joes I believe 2 or 3 times now, and unfortunately each time I went the experience just got worse. My first rating would have been 4 stars, but I'm starting to think it was a fluke the first time we went. I've only ever sat outside, mostly because what my friends have said about the service indoors and even when I go in to use the restroom there's a funky smell in the lobby area. I don't trust funky smells...

Anyhow, as for my first experience oudoors, they still had the fire pits (before they apparently got destroyed in a tropical storm, bring those back!!) and they were AMAZING. We started out at the bar, which was nice, and moved to the fire pits later. Our bartender, a lovely blond, also made my friend and I some of the best drinks we haven't been able to find the equivalent of since. I really don't recommend this place for food, it's simply underwhelming for the price. Go for the drinks and the beach bar. The live music is also a nice touch.

Anyhow, the next time I went they had the tables in the sand instead of the pits, which were terrible because they did not hold the same appeal. First, they acted as heat traps and second, there was absolutely NO lighting so we could not see our food once the sun set. Thirdly, every single table we visited had biting ants! Someone is not paying attention. And the bartenders this round... oui. They delivered very poor service, food, and I was sure they did not know what they were doing mixing drinks. I don't know what you're doing taking a job as a bartender when you don't understand correct alcohol ratios. And the boys both seemed kind of ..... spacey. 

I just feel in general Whiskey Joe's could be a great place, their location is excellent, however I feel like they are a victim of neglect from management. The upkeep, server staff, and food quality are just not up to par."
zZHF43F15t7UAn0WeR0BkQ,3,"I was disappointed in this times visit.  I love the view and the outdoor seating, however, the food was not as great as the many other times we have been here.  The server, Rachael, was sweet and very good and offering suggestions when I couldn't make up my mind.  We had lunch on Sunday and perhaps we were a little too early for the chef to be at his best.  We will sure visit again."
g8AQkkRLeSSTYQyFEizfbw,5,"This place, along with the outside bar/beach area is what you expect when you go to Florida. The outside beach area is pretty busy, full of people of all ages. Great people watching, beach games, and plenty of good drinks.

The main restaurant food was decent. Plenty to choose from. Almost too much at times. But, hey, it's bar food primarily. But, what I really want to give a shout out to is the service. The wait service itself was very good. Very friendly, lots of staff. But the big thing for me was that I left something very important behind. I didn't realize it for a day or so and was in a panic. I realized I had left it at the outside bar. We called, and the owner was kind enough to agree to send it back to us in CT. All we had to do was pay for the shipping. Totally fair. A couple of weeks went by and it hadn't been sent. I called back, spoke to the owner and someone on his staff apologized profusely and had the item overnighted to me (Saturday delivery) on their dime. It was a relief. So, simply because of that, Whiskey Joe's will be the first place we go to when we get back down to the Tampa area. Check 'em out."
VgM3BvO_j1uvj6c20g3-zw,5,the servers inside are nicer than outside && the specials are better inside for happy hour! thank you to the bartender inside for my cup of pickle juice to make pickle backs w later! yur the real mvp!
5GLKsQeQoWbkIM_3QwS3Nw,2,"This place is a hot mess.  This review is bound to be confusing.

The pros?  The beach. The views.  The service.  Live music.  Recreation area.  Being able to pull up in your boat.  The bar area which is great for watching sports.

The cons?  The food is just meh.  The parking is a frigging nightmare.  The cocktails are very watery.  The place is terribly overpriced for such a mediocre meal.  

The absolute worst?  The seagulls.  They are EVERYWHERE. Despite the signs saying ""Do Not Feed The Birds"" you are bound to have some stupid tourist who thinks it's adorable to have the birds flying around you.  Have you people never seen a bird before?  

When these birds start swarming, it is a complete clusterf*ck of a mess.  They swoop down and eat your fries. Or, you could have an experience like I did where a seagull literally crapped on my forehead.  Yes, as I was sitting there eating my salad, a bird used me as target practice and crapped right on my forehead.  I thought it was a raindrop and told my husband that I think it was starting to rain. He looked up at me from his food and just stared at my face.  Then, he took a napkin and started to wipe my forehead.  I was extremely puzzled, but he didn't want to tell me that there was a big wad of green goo sitting above my left eyebrow.  The waitress happened to come out at that exact moment and started cracking up.

""Oh, that happens now and then""

Okay, great.  Thanks for that.  She didn't offer a napkin, or some water to wipe down my toilet face.  Needless to say, I was reasonably annoyed.  Yes, we laughed about it afterwards, but now, every time we pass by there, my husband just starts laughing which annoys the hell out of me.  But, whatever.  It's funny now but at the time, not so much.

If you are looking for beach ambiance, I would highly suggest sitting INSIDE at Whiskey Joe's.  And honestly, there are so many better places to eat in Tampa Bay that offer the same view with all the aforementioned pros along with better food, better parking situation, better drinks and better prices.

As for that seagull?  I hope a big ol' shark jumps up out of the Gulf and eats him.  Jerk."
BZ5GwOhx2wMRjiQo4zHKDg,3,"3 stars for the sunset view and a friendly waiter...we had the mussels, shrimp and sausage quesadilla, and fried swashbuckler basket.  The beer was cold, and the quesadilla was probably my favorite thing.  The fried seafood basket honestly reminded me of Long John Silvers.  I hate to compare them, but I kind of felt like everything was very overpriced for the quality.  I was not a fan of the key lime pie, either.  We ate at Bahama Breeze the next night, and while I know they are both tourist spots...there was no comparison.  Decent enough for beer and a view, but wished we had gone to Bahama Breeze both nights instead."
apxL5Xlz-VjKSXlZdPZrXQ,2,"This restaurant was just ok. We went there because we read that it was a great place to watch the sunset. The patio area was indeed a nice place to do that, and our bartender was very friendly. We had to wait quite a while to be seated inside, and then even longer for service and for food to come. We waited about an hour for our food. It was a busy time at the restaurant, but that still felt like a long time to wait. The drinks were sugary and not very strong at all. They have a lot of drink promotions, most of which will quickly drain your wallet without getting you tipsy. The food was pretty good -  a bit cold, but the snapper was very tasty. They give you huge portions...definitely enough for 2-3 meals, but that wasn't much use to us as we were on vacation and didn't want to take cartons of food back to our hotel. In the end, our bill was nearly $200 for four people...I didn't mind paying it but I can't help but feel that I didn't really get my money's worth."
DNeLdcaeIyLaxIK6xI3m8Q,3,"My overall experience was nice. I went there to celebrate Father's Day with family and friends. Our waitress was very pleasant, I ordered the Joe's Rocking Oyster which supposed to be stuffed with corn bread, corn, andouille sausage, crabmeat & pepperjack cheese. The only ingredient I tasted was the corn bread. The Chipotle Cioppino was excellent! Wish I could have gotten it over rice instead of pasta."
jHHfA4RPVh6kxoxM0pFQsQ,4,Great little spot right on the water. Kind of tucked away. Not super busy or touristy. Grouper tacos were huge and pretty good. Queso was great. Service was great. This would be a good place to stop if you want to stay close to the airport or don't want to hike all the way to Clearwater.
BTrDhEtwZbnpUWRK6rz0Lw,5,"An off the cuff stop while we had a couple of hours to kill was a wonderful experience. After dining on some amazing fish tacos and a pizza washed down with some marvelous cocktails, sitting while soaking our feet in the warm gulf waters was bliss.

Big props to Amy R for taking excellent care of us. We'll be sure to stop in next time we're in the neighborhood!"
xIc-1AYQNAnLq0Hzgz1gNw,5,Great ambiance. Great food- loved the gator bites. The best was the frozen mango mojito! I got the souvenir cup and filled it twice and felt awesome. Loved that it's by the water. Will come back for sure many time!
ptCoWmHtle9327TwJq5Qeg,4,"I had tried Whiskey Joe's at ZooFari years ago. I had really wanted to try their blackened fish sliders. I got that chance today.

We arrived at Whiskey Joe's around 12 noon. Now the place was pretty deserted at this time but it was filling up as we left. Since we got there early - we got a window seat.

I got the blackened fish sliders as requested. They came on the Hawaiian rolls and were excellent. They're also came with a half order of fries...they were also good. This was simple food but it was done very well. This isn't Bern's but then again, this place has a better  view than Bern's.

Whiskey Joe's is most certainly going to attract the tourist crowd, but I did notice a lot of locals there today. The view of the Hillsborough bay is very nice. They clearly have the best view of the bay from here. You are eating over the water. This restaurant is the only place I know on the Tampa side of the bridge where you can see an unobstructed view of the sunset.

I would go back to Whiskey Joe's in a heartbeat. I would like there to be some more people there while I was there, but that didn't change my rating."
OgTi_4zdOFhY2cTxbkfnMw,5,Vanessa is great.  She is on top of her game.  Makes excellent drinks.  Pays attention to the customers.  Remembers drinks.  Love coming to the beach and firepits.
Cvybk_7nGyYQogwgvcOOWw,1,Very  very poor service. When we parked the valet can flying though the parking lot in a costumers car only to yell at us for parking and when we mentioned it in side they didn't even care and from there it only got worst. Would not recommend on service alone
osIP1KjHXsAU-dxuWsEYjg,3,"Like this place..i've only been outside and never yet in the actual restaurant but the bar area is fun, great view and the bartenders are really nice! Beer prices could be better but you expect to pay a lil more in a place like this. It does seem like your in a resort outside..you can play bean bag toss, bonfires, swim, giant tiki hut...its a lot of fun. I havent actually actually eaten here yet but its ""on the list"". Take this place over next door Hogans anyday!!"
Ug-tGVLS-RlAw-23wFpxjQ,3,"I had high hopes for this place. It is in an awesome location right on the beach and you can see boats and jet skis pulling up. The huge tiki bar outside is on the sand which gives it a real beach feel. However it is extremely overpriced. I asked for a double house whiskey and diet and paid $14. I thought that was just absolutely ridiculous. Also, the outside bar smells like it needs a good hose down. Not only is the bar next to a series of Porta potties, but it just smells like it needs to be bleached or disinfected and had an awful stale liquid smell to it. The bar service was actually awful also outside so we had to go inside. The bartender inside was a lot better and able to accommodate not only the tables but her entire bar as well. Again, more overpriced drinks so we ended up leaving. I probably will not come back unless I won the lottery."
sBL1VTb4ocynHcOlr9MY-w,4,"Really good food and awesome atmosohere. I had the grouper sandwich which was excellent. Restaraunt is a little pricey and parking is terrible, however there is a beach bar WITH firepits and live music. Highly recommend!"
ESLqGnP_J_b8RtyvZI-_ww,4,We had lunch and drinks at Whiskey Joe's yesterday! The food was good and the beer was cold! Our waitress Christina was fantastic!! The staff was friendly and professional. We will go back! Thank you Whiskey Joe's
HFUYiu-slEAPkBCIGqUuew,3,Food is decent and the view is nice. I would recommend sitting at the bar for the best service. The servers are almost incapable of doing their jobs. Just walked out after 20 minutes with no service.
88cWqQ_sQ8994Tki7kHimA,4,"Spotted this gem while passing by. It looked like such a great spot to eat outside, we made a u-turn and were not disappointed.

Ordered the crab cakes, mani mahi tacos, and fire cracker shrimp tacos. I love Maryland blue crab cakes and these were a 4 out of 5. Fire cracker shrimp was the the best thing we ordered, tangy, and spicy, very fun. Mahi mahi was bland.

Great views of the bay and a great spot to eat outside. Maybe a great place to wait out Tampas rush hour."
IHoihEyC6KbcfNXYhnYEkw,1,"Worst valet, worst dead faced ladies/hosts as you walk in, and terrible customer service. Their was no one showing even a bit of excitement about their jobs. As a business owner from Las Vegas, NV I know how important it is to greet your customers and make them feel welcome.  This evening for the first time in a long time I felt bad for all the other people who too will have this experience after initially being excited to try something new."
sV5xcvV96bsxZgToaAHthA,4,Best freaking wings sweet coconut rum sauce will be back.first time here good service
a6AEHeTGzNAtNa5GrxccDA,5,"Fun location right on the beach! Was able to get a seat on the patio to watch the sunset, are waiter was awesome, and the food was good! It definitely has a tropical feel!"
Dyhr6zCKEKK9EzSS-dVueA,4,"We've been wanting to go to this place for a few weeks. We're very new to the area and decided to try it out the other day. It was pretty slammed there. They actually have valet parking. I'm not sure, but making a reservation is possible. We started off at the bar, but ended up moving outside. We ordered the whiskey pepper dippin shrimp (I had them put the gross feta on the side) and it was by far the most delicious shrimp dish I've had...maybe ever! 
My fella ordered the grouper with rice, broccoli, and got a GIANT Cobb salad (he had them bring out the salad first). The salad was amazing (juicy grilled chicken, bacon, mangos, and more) and could be an actual entree (without blue cheese, please). I got the fish (pollock) and chips. The seasoning on the fries was yummy and the fish was well-flavored. I will say we probably won't order all this food next time. We were wicked full after inhaling the app and salad. We had some full to-go boxes. Even though it was very busy, our service was solid and waitress was efficient. We'll go back again and try other stuff :)

(Edited May 28, 2017...They no longer serve the whiskey dippin shrimp and that was my favorite thing on the menu. We came back a few times after finding that out and haven't been back anymore)."
slbWivHrwHs917P9zVqq8A,3,"This is a great place with phenomenal scenery and even better food. Some of the best nachos I've ever had. My friends and I like to come here to explore the drink menu and enjoy these nachos. I was there today and the waiter I had was one of the rudest most unprofessional waiters I've ever seen. He clearly seemed bothered to be serving for your establishment. We ordered nachos with no meat because a friend is a vegetarian, his response was why don't you just get chips and Queso. My other friend asked to order a drink he rolled his eyes and said sure very snarky. After we enjoyed the natural and a round of drinks I decided I wanted to order some. Unfortunately I cannot tell you how these because our waiter do not come back for at least 30 minutes. We had to ask another waitress to get our checks well he still had 10 feet away staring at usAfter receiving my check I forgot that I wanted to get my whiskey Joe points. I turned around and flagged him like you do do anyway and are in an establishment. He told his table to hang on because we want to do something again. At which point the girl again came to take care of it. Unfortunately he did not even give us a name or gladly tell you it was. Feel free to message me and I will give you. Info to pull my check."
IVP5c8NosQr9jOWWuwER_A,5,"This place is awesome, and the wait staff is great.  Jenn took care of us all day and we had a huge group. She rocks! If you're looking for fun in the sand and close to Tampa, this is your place. Boaters welcome too!"
kSKZsiPVsJF6muNzCa8L0A,2,"Whiskey Joe's is like Jimmy Buffet's Margaritaville or Sammy Hagar's Cabo Wabo minus the celebrity name.  The location is actually quite nice, right on the water and there is a public dock to tie up your boat.  There are beach volleyball nets nearby and the people watching can be decent.  That being said, the food is unremarkable and the drinks are average.  The place screams tourist trap yet a number of locals seem to find their way there.  Give it a try, but don't say I didn't warn you!"
