CUST_ID,BALANCE,PURCHASES,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,PRC_FULL_PAYMENT
1366,1348.688464,445.46,13,2600,2747.817859,0
1367,1718.595236,1449.48,19,10500,1651.311,0
1368,10163.08812,2776.09,36,10500,4129.488761,0
1369,55.87483643,685,12,1200,524.453644,0.333333
1370,2186.919912,4536.48,37,4000,6506.660677,0
1371,1092.21773,1027.01,8,2200,1158.869255,0
1372,10571.46803,1528.12,38,15500,3729.811085,0
1373,73.99379935,2132.7,38,10000,1567.549051,0.545455
1374,5927.291882,4439.11,59,6500,2429.602233,0
1375,847.6767639,232.8,5,3000,1617.605478,0.083333
1376,4312.78015,569.91,5,4500,1221.67538,0
1377,4532.599816,656.2,12,4500,1505.345796,0
1378,1205.4786,322.29,13,1200,445.0071091,0
1379,293.4134951,2971.56,31,13500,2058.661641,1
1380,3098.316626,376.04,8,3000,1052.907018,0
1381,16.01412111,151.33,3,5000,413.5632863,0.5
1382,6916.152643,339.75,3,10500,2183.586944,0
1383,923.1628213,1788.1,22,1500,495.3716273,0
1384,4451.997076,1394.93,37,5000,2868.069879,0
1385,1528.29571,807.72,36,1500,994.4843431,0
1386,351.7663269,519,1,4000,714.1881014,0
1387,2120.983736,363.18,13,2000,691.6596077,0
1388,98.43418403,1074.29,21,5000,1157.027802,0.083333
1389,1471.607456,151.64,1,1500,311.7869092,0
1390,2043.079207,154.53,8,2500,651.5621319,0
1391,1493.569207,99.75,3,6000,2413.236355,0.083333
1392,59.80367557,105,1,4000,329.3911897,0
1393,2040.660877,663.04,24,2500,532.4828416,0
1394,95.85673937,1067.85,21,10000,1405.554621,0.545455
1395,1683.418016,1340.83,28,2000,612.6663522,0
1396,1614.053974,100,1,1700,635.2891283,0
1397,9163.754286,6133.01,115,12500,3732.490053,0
1398,2260.970894,431.96,9,2500,783.5453989,0
1399,95.75152305,846.06,21,9000,954.3840858,0.75
1400,1487.451469,361,20,1800,1063.908421,0
1401,396.0880428,2559.41,8,4000,799.7574994,0
1402,4619.941378,3393.73,71,10000,1421.017914,0
1403,116.7196686,1219.85,23,5000,2167.124879,0.5
1404,4940.364472,2537.67,39,7000,963.8416647,0
1405,484.4319094,747.55,9,2500,263.4488137,0
1406,5407.615493,674.85,24,5500,1481.143271,0
1407,10.79028065,241.27,1,2500,560.2298654,0
1408,6743.479251,209.07,1,11500,1433.330813,0
1409,33.88748927,415.04,6,7500,490.021906,0.545455
1410,107.5489884,918.6,17,7500,1205.067353,1
1411,8126.965553,612.1,25,12000,1832.762094,0
1412,1347.008862,5219.95,66,7500,3731.243834,0
1413,643.8187319,638.61,12,12000,2357.666408,0
1414,95.69724925,736.91,8,6000,938.4533816,1
1415,880.1643305,55.49,7,1000,1178.298541,0.083333
1416,1309.922835,878.64,20,1200,684.8925807,0
1417,6169.158633,279.36,16,6000,3316.758129,0
1418,3702.987961,4974.27,33,5000,6537.587707,0
1419,0,369.36,12,1500,395.538931,0
1420,1329.809771,2196.54,44,1000,1298.373906,0
1421,8277.103748,2352,50,12500,1985.880252,0
1422,82.48846399,828.14,9,2600,910.3930561,0.285714
1423,56.86959255,508.94,12,3000,443.2308228,0.4
1424,115.7965454,319.62,13,3500,540.9412015,0
1425,2399.197039,400,1,3000,929.9077625,0
1426,6477.881886,5596.11,110,16000,18008.95219,0.083333
1427,2646.435765,820.42,19,3000,690.3286047,0
1428,2286.719015,104,1,6000,690.6679715,0
1429,2789.528025,66.49,3,3000,975.634626,0
1430,715.1334686,358.91,39,5000,311.7737497,0
1431,3511.998411,2465.92,41,12000,973.0319414,0
1432,36.19903135,286.4,6,8500,453.1893421,0.3
1433,395.2166746,653.21,30,3000,270.1918778,0
1434,221.8883958,2481.64,41,4000,2482.731857,0.916667
1435,839.8600121,226.9,25,1200,1389.991661,0
1436,7.256578702,502.33,5,2500,880.4344315,0
1437,3986.583232,996.64,27,14500,2113.465684,0
1438,159.0707018,320.72,20,1200,781.0648811,0
1439,5565.588752,2102.51,37,15000,4360.847162,0
1440,38.7587003,550.08,4,6000,1066.742725,1
1441,2819.735564,3975,5,4000,2359.388667,0
1442,163.347881,2228.35,29,12000,1942.738973,0.454545
1443,85.8882063,345.66,10,1000,347.7504627,0.25
1444,970.0961948,954.15,12,1200,262.9046565,0
1445,108.0103232,389.24,11,8500,386.6870211,0
1446,73.71518868,636.15,16,10000,873.2305157,0.333333
1447,11.44208272,581.21,11,4000,1242.554588,0
1448,1272.638635,1585.79,22,3000,319.9744523,0
1449,3920.081325,1194.15,52,4050,2307.565045,0
1450,207.3387011,90.51,1,6500,1354.390632,0
1451,2934.023659,109.16,1,6000,649.71526,0
1452,330.6703124,744.09,19,7500,694.3630439,0
1453,3164.33437,717.14,7,12500,1441.142052,0
1454,136.7492918,1160.65,8,13000,1195.892343,0.3
1455,362.1931815,421.04,6,4000,1301.849806,0
1456,28.48898903,329.38,7,10500,933.6970087,1
1457,25.36468847,615.16,44,14000,1645.706668,0.363636
1458,1114.243579,1260.13,3,6500,1645.502983,0
1459,2222.188605,3278.42,147,6000,2631.000407,0
1460,1303.325683,233.31,7,1500,310.6621843,0
1461,1241.901147,1304.96,7,7500,610.0887979,0
1462,105.5162206,1035.05,10,3000,1310.710636,0.777778
1463,612.2269857,94,3,5500,236.3922126,0
1464,10.43099065,82.04,6,2000,148.2145229,0
1465,2394.228057,3005.89,40,5500,1126.522796,0
1466,2432.373605,4474.43,44,5500,10427.91137,0.083333
1467,190.1155408,1886.21,65,3000,2120.13321,0.083333
1468,5091.316223,202.31,5,9500,1315.351616,0
1469,108.6048621,999.19,16,7500,1999.041635,0.875
1470,3683.570227,794.1,10,9500,4526.329763,0
1471,1098.79363,517.08,13,1200,450.0538672,0
1472,813.6208554,438.22,6,3000,321.7164582,0
1473,4916.925287,5539.68,273,6000,3490.25724,0
1474,1856.502791,670.5,9,7000,8394.504576,0.142857
1475,134.8250129,760.36,17,2500,369.1253794,0.090909
1476,2077.930989,1522.72,38,9500,4466.841573,0
1477,5069.760271,1085.85,19,6000,1623.757725,0
1478,2084.179974,1366.74,20,6300,461.7431351,0
1479,1316.953106,529.34,17,1200,495.8406184,0
1480,828.176704,478.28,7,2400,691.1326373,0
1481,4643.67479,294.75,11,4000,6319.671816,0
1482,6796.754283,98,1,7000,1370.999243,0
1483,34.47124886,417.96,13,2000,481.5467541,1
1484,28.06403043,143.36,8,1500,1244.16857,0.75
1485,338.111258,419.56,26,3000,509.290709,0
1486,2361.096714,612,14,2500,2570.027885,0
1487,1982.510219,296.4,12,6000,691.0234319,0
1488,10077.07418,878.11,16,15000,1967.873412,0
1489,174.2307174,176.73,4,5000,185.916405,0
1490,702.1757451,280,1,3000,1931.298657,0.142857
1491,560.5603746,280.24,2,11000,7213.061024,0
1492,5907.62343,7194.53,69,15500,13390.37344,0.083333
1493,6823.86867,1885.94,29,8500,1741.190307,0
1494,1382.042852,918.67,22,1800,247.214674,0
1495,1065.399784,702.4,28,7500,1089.458575,0
1496,8.472801615,125,10,3000,125.748103,0.2
1497,139.2537602,1455.97,39,1800,1454.460059,0.363636
1498,2267.001137,518.17,35,4000,1145.46668,0
1499,3023.133143,217.9,25,7500,808.7727825,0
1500,1901.781738,5189.51,102,7500,6086.763094,0
1501,4939.752599,2090.47,21,15000,1652.938309,0
1502,113.2850781,662.4,23,1000,384.5589913,0.428571
1503,6104.501464,711.72,23,8500,1427.074619,0
1504,3160.792473,102.48,28,3000,559.0997668,0
1505,6232.418662,2173.99,33,8500,1829.379665,0
1506,293.2189789,286.19,7,1700,998.2775275,0
1507,3708.745024,9683.28,15,12500,6501.767813,0
1508,747.4936812,360,9,5000,2179.270025,0
1509,54.53057824,486.01,13,7000,588.5388902,0
1510,80.79027403,243.48,12,1500,153.6313994,0.083333
1511,3180.618242,2083.25,22,6000,665.5624255,0
1512,31.78400483,266.25,5,7500,361.8260823,0.5
1513,2198.964741,1695,10,2000,2338.27008,0
1514,1916.493988,1103.86,34,6500,703.1081754,0
1515,102.7788096,922.64,16,9500,891.8373174,0.181818
1516,4742.436503,333.08,7,12500,1062.020496,0
1517,51.07017159,363.52,11,9100,357.6629408,0.181818
1518,0.001338116,96.12,10,1500,111.2104291,0
1519,371.6257993,2437.8,30,7500,2184.959817,0.083333
1520,2920.264304,55,1,3000,620.440867,0
1521,1989.703636,1500,1,3000,739.3453755,0
1522,211.5731895,921.18,9,4500,857.2155874,0
1523,7306.964878,1370.21,18,12000,18272.39563,0
1524,107.3017422,987.23,17,2500,1028.840926,1
1525,552.7999931,3724.25,39,4000,6940.04112,0.2
1526,980.3922195,420.89,13,1000,606.4324731,0
1527,1685.765343,674.57,11,1600,772.5975185,0
1528,1427.048665,15704.04,185,3000,13344.0739,0.916667
1529,1517.383494,98,1,1800,553.0235099,0
1530,2278.400021,963.21,11,2100,637.0868704,0
1531,1096.208468,161.5,3,3700,2155.350281,0.111111
1532,151.3292833,1014.21,20,1500,996.521199,0.6
1533,2725.459502,1823.5,23,7100,854.2177376,0
1534,72.03332521,293.5,11,1500,194.0587383,0.272727
1535,1506.373883,1003.95,15,11000,2433.278817,0
1536,803.4911379,1115,1,1800,286.1678966,0
1537,1116.044701,704.4,21,1200,793.1720915,0
1538,504.9774878,1234.5,14,3000,204.285831,0
1539,902.0414211,463.01,11,1000,277.004906,0
1540,914.3681375,581.8,3,8500,2017.345391,0
1541,543.3511649,1159.15,28,4750,5827.629222,0.083333
1542,2501.284915,485.6,7,4500,507.4569048,0
1543,5925.71842,9321.13,171,15000,7044.09176,0
1544,1660.09522,1907.96,36,10000,3038.868089,0
1545,130.4697498,246.75,5,11000,7230.083717,0
1546,2624.847969,1875.54,52,3900,724.3041643,0
1547,7880.893622,320.8,10,10000,2090.097775,0
1548,720.6371029,245,10,1500,1612.686734,0
1549,1101.409186,689.4,12,3500,351.4188751,0
1550,1087.397957,1658.81,49,1000,2796.271522,0.083333
1551,589.3507325,6562.24,114,8000,6176.521731,1
1552,2921.524238,9362.96,103,7500,6650.102441,0
1553,3.343153789,60,1,11000,1010.27142,0
1554,57.77831483,114.49,1,7500,0,0
1555,2787.42902,1497.02,14,4000,522.2058943,0
1556,294.062443,3721.39,26,4000,4266.543407,0.714286
1557,546.4575145,403.3,14,7500,1411.347222,0
1558,952.3274239,1029.94,18,2000,2089.722511,0
1559,1614.561637,720.48,15,2300,2645.130509,0.083333
1560,91.07271061,807.66,11,16000,708.8445939,0.583333
1561,5201.282151,1207.24,18,7000,3113.489723,0
1562,1594.859186,299.83,21,1800,561.9320015,0
1563,2132.827802,86.1,1,4500,483.9466401,0
1564,2321.545977,2527.04,92,5000,1337.925223,0
1565,1113.213164,150,5,1200,327.9886344,0
1566,966.6356651,469.92,12,1000,655.0451106,0
1567,1071.055563,69,1,1200,1548.892247,0
1568,2815.010791,529,5,6000,951.991596,0
1569,5120.809358,5848.99,119,5000,9670.569539,0.083333
1570,196.5966139,1937.7,30,2000,2211.592828,0.916667
1571,4840.160165,158.2,3,6000,791.1876216,0
1572,8282.882831,5930.99,168,11500,13038.29876,0
1573,8.041955761,92.46,6,300,132.9867144,0.75
1574,3437.44986,324.18,6,9500,916.9772995,0
1575,2928.634549,5747.76,81,8000,5311.98672,0
1576,3714.839664,4342.07,20,11000,4195.19346,0
1577,1324.476053,329.9,6,1800,921.9337633,0
1578,4579.078152,90.01,3,8000,967.074901,0
1579,1030.998312,3805.44,24,1500,3847.188126,0
1580,40.58092882,554.16,3,1200,0,0
1581,1346.621331,205.89,3,1600,519.4143236,0
1582,1414.894522,98.08,3,1500,478.5656677,0
1583,148.132921,1567.25,232,7000,1520.730504,1
1584,485.5151476,4240.41,4,6000,6556.67929,1
1585,306.8907845,698.91,38,5000,688.1702925,0
1586,887.6248331,4537.12,56,2500,2547.048992,0.333333
1587,3525.801306,247.31,7,4000,1105.309149,0
1588,7.466185453,55.5,2,1200,298.4803409,0
1589,730.5091931,4574.79,46,9500,4607.00018,0.083333
1590,24.68665018,355.16,12,2500,346.5257312,0.75
1591,2885.385481,5132.08,66,10000,11616.04234,0
1592,1425.540266,712.87,1,4500,733.7748942,0
1593,9404.328687,972.09,26,10500,2164.479783,0
1594,8140.698833,673.15,14,12000,1805.402306,0
1595,1948.228224,2238,22,6500,2088.416485,0
1596,2061.925726,3111.44,50,6000,1604.321092,0
1597,1070.851967,3150,14,2500,2808.571372,0.083333
1598,1160.742128,57,3,1200,277.0485864,0
1599,3363.291622,560.98,20,10100,1119.077965,0
1600,1714.006307,1138.85,5,4500,3869.894644,0
1601,10521.17696,4029.24,102,12500,2571.86187,0
1602,8073.002036,465.36,4,12000,1678.762357,0
1603,5253.442381,4911.41,63,6000,10698.33801,0.111111
1604,925.2315434,180,12,1000,324.255477,0
1605,120.1533348,1348.08,50,12000,1239.840477,0.75
1606,2730.076385,4767.11,95,6000,3712.956423,0
1607,1192.447801,143.12,1,1200,282.4547692,0
1608,24.30273164,266.71,5,2000,508.5337147,0.571429
1609,41.10627996,717.92,10,13000,615.6683734,0.4
1610,1322.713985,652.13,10,6000,383.8949213,0
1611,361.9100447,72.84,1,3000,457.8305946,0
1612,79.71700586,852.26,20,18500,593.3421778,0.916667
1613,251.4237643,2310.21,67,3000,1996.740796,0.727273
1614,456.2115391,888.85,27,3500,1112.111667,0.5
1615,953.2267708,1827.62,34,1200,1869.688257,0
1616,701.1268081,796.11,1,6000,824.9652322,0
1617,4706.072481,2461.9,13,5000,1075.666952,0
1618,680.8570176,2055.13,74,7500,1758.887464,0
1619,120.4228092,1122.17,29,6000,1149.465868,0.636364
1620,1205.66192,568.3,10,3000,863.282873,0
1621,1151.456137,94.7,2,1200,353.4805098,0
1622,2719.738646,875.05,29,2600,1357.72891,0
1623,196.7679616,2252.77,30,10000,2123.031584,0.833333
1624,34.78868702,477.5,17,3000,619.5996524,0.625
1625,463.9707788,1060.99,4,1300,1272.790419,0
1626,122.4379617,739.98,6,9500,1118.236451,0.5
1627,298.5911839,3866.29,95,7500,3481.535819,0.75
1628,2163.379591,83,4,2500,563.4278391,0
1629,284.6295394,3157.86,31,7000,3299.204384,0.833333
1630,264.4652406,60,1,2300,121.2576021,0
1631,31.8248519,84,12,1000,100.7029012,0
1632,390.8116167,279,4,1400,414.4883287,0
1633,138.7679762,1664.95,55,4000,1505.987217,0.75
1634,383.8459997,344.86,4,8500,1611.321498,0
1635,1568.309349,1849.26,19,7000,1581.081692,0
1636,3907.479945,1674.11,43,11500,1110.206234,0
1637,381.5086493,2569.94,8,5000,3255.157074,0.714286
1638,12.54833225,153.11,2,9000,0,0
1639,6161.497413,6814.47,15,13000,2072.539175,0
1640,143.6508212,843.03,7,2200,1382.149112,0
1641,1864.153987,78.47,7,8500,4057.866547,0
1642,787.8361433,4019.28,19,4500,4065.229787,0.272727
1643,783.8614092,542.96,13,2500,205.6866034,0
1644,230.7263997,435.08,15,7500,3779.947784,0.2
1645,12.0503557,197,6,1000,241.1697575,0.444444
1646,3877.934984,2514.74,53,5500,875.1528466,0
1647,5558.400828,714.68,14,5000,1682.602169,0
1648,58.69126954,802.1,21,13000,656.9187576,0.818182
1649,1507.6169,2635.9,54,4500,1003.417943,0
1650,973.9412853,1699.87,31,1800,2258.839974,0.083333
1651,10191.74898,431.93,21,19600,42650.73119,0
1652,67.60006352,780,2,3200,204.920362,0
1653,1230.735078,839.14,16,6000,367.5855571,0
1654,132.0020714,1850.23,18,14000,1652.823372,0.833333
1655,914.7441088,50,1,3500,3507.22151,0
1656,1044.748539,1967.86,140,11500,1543.765083,0
1657,1520.397516,1313.26,28,11500,1073.624907,0
1658,43.43332087,504,20,2500,792.6039412,0
1659,397.3447937,493.5,3,4000,3257.381904,0.272727
1660,7.55443195,133.16,2,16000,0,0
1661,452.6205664,1907.2,10,9500,2204.801905,0
1662,101.4459611,552.09,13,12000,624.4601216,0.083333
1663,5.397447682,284.13,11,4000,285.1884472,0
1664,222.78916,2402.64,48,8500,1828.075306,1
1665,0,174.12,12,4000,0,0
1666,4225.528501,548,7,5000,1152.917865,0
1667,2677.231447,250,1,3000,871.337622,0
1668,4601.974841,883.94,15,6000,2619.253155,0
1669,1927.594821,1650.52,21,2500,1848.142367,0
1670,3273.778297,1015.91,23,10500,923.4895965,0
1671,42.77241787,237.99,2,4500,491.0504845,0
1672,419.9854352,1261.99,16,3000,19.58606803,0
1673,228.2926676,2405.97,36,10000,2239.892097,0.916667
1674,1605.755558,160,1,3000,631.8437189,0
1675,198.056099,542.94,8,4000,990.23252,0
1676,1578.902524,958.73,30,1500,1211.779883,0
1677,541.9438593,59.4,1,10000,1648.142941,0.25
1678,36.42223987,273.8,1,5500,188.651714,1
1679,53.54415905,282.62,5,6000,362.3010719,0.2
1680,1255.827923,73.8,4,2000,481.0235537,0
1681,1786.313478,2289.92,37,10500,2266.143067,0
1682,3087.687922,3591.81,74,10450,8952.503687,0
1683,4422.522342,3387.47,86,8500,1431.989987,0
1684,5357.808564,793.1,13,10000,1374.315899,0
1685,23.42684448,254.37,10,4000,190.3156759,0.125
1686,196.7527048,2338.83,42,7500,6379.266969,0.666667
1687,30.59893517,324.6,12,3000,327.5885811,0.833333
1688,7708.985858,90,1,11150,1572.547252,0
1689,8875.260814,2217.94,16,10500,2923.368042,0
1690,131.8299424,1109.91,21,9500,2319.246689,1
1691,312.6905498,2555.91,20,5000,11182.19584,1
1692,360.0390296,2289.42,37,9500,2299.824065,0
1693,1467.685486,565,3,2200,2265.228422,0
1694,2108.067777,2061.55,30,8500,2115.886034,0
1695,740.5065631,184.68,12,2900,2976.954057,0.4
1696,5.473019919,55.55,1,6000,0,0
1697,313.8531935,2746.84,59,2500,2765.623162,0.25
1698,645.9511067,1219.39,8,2000,4215.522744,0.25
1699,36.96268994,318.79,2,6000,545.4600371,0
1700,68.43012105,872.94,24,10000,667.1317886,0.6
1701,0.713553678,388.54,5,12000,380.1923625,0
1702,4691.003318,1798.66,36,9000,1063.933606,0
1703,34.91517998,279.56,8,3000,368.7925404,0.285714
1704,945.202812,2417.91,21,8000,3647.622493,0
1705,1605.697719,826.77,18,1500,1285.013515,0
1706,97.47350914,916.46,12,10500,2080.925606,0.444444
1707,1173.821855,251.38,12,7500,2771.341971,0.181818
1708,116.1143181,1196.35,37,5500,1537.200051,0.5
1709,4083.78103,1443.33,1,6000,944.7058426,0
1710,153.2558592,400,1,4000,127.083911,0
1711,2556.999022,899.58,34,2500,835.9502293,0
1712,59.91087477,1224.99,26,7500,1113.464467,1
1713,1511.817854,112.57,3,1800,618.5584915,0
1714,5315.770284,1245.33,18,7000,1328.629713,0
1715,1705.328859,140.2,12,6500,471.5168033,0
1716,20.45838838,3618.19,40,15000,3237.345597,1
1717,437.8706748,270.97,7,10000,1307.702129,0.083333
1718,1335.764448,792.14,18,1500,364.2950783,0
1719,678.8305503,453.91,8,6000,368.8466783,0
1720,2690.576032,654,17,2400,1261.599279,0
1721,1117.246353,540,9,4000,2188.615296,0.090909
1722,1418.585109,1910.13,35,13000,5331.513857,0.111111
1723,7411.911007,687.97,11,7500,2157.190765,0
1724,590.4816296,5835.57,53,9000,6308.88756,0.916667
1725,976.5159419,1060,1,2100,170.5199874,0
1726,844.4207823,11507.4,148,10500,9619.40542,0.833333
1727,45.13171296,290,9,6000,317.8015696,0.111111
1728,7042.558012,80,1,15000,2154.521992,0
1729,702.085339,6842.23,112,3500,5586.174039,0.5
1730,794.4770963,211.22,6,3500,1554.610621,0
1731,5426.320856,470.54,14,10000,10718.1634,0.083333
1732,1039.568244,1450,1,1500,407.1154784,0
1733,1830.866716,170.07,2,6000,230.3362002,0
1734,9.269229297,105.78,6,3500,200.8471672,0.5
1735,2348.977086,330.89,7,6000,710.1258632,0
1736,139.6306044,897.42,27,7000,942.323553,0.083333
1737,272.4607913,316.78,15,4500,1178.693591,0
1738,26.78730755,426.83,5,6000,177.7290493,0
1739,6861.251392,4340.42,59,11500,15601.76451,0.083333
1740,798.6158241,1672.35,15,5500,1569.96409,0
1741,2857.763047,448.07,7,3000,3864.061476,0.083333
1742,9.489979207,219.37,12,6000,198.454804,0.25
1743,1545.38281,724.83,7,1500,1525.742467,0
1744,1278.474983,144.49,6,1500,332.2497043,0
1745,1534.195093,252,3,1800,773.6816,0
1746,411.6832764,788.14,2,9000,1028.120295,0
1747,881.3112554,1141.24,12,1200,1127.904866,0
1748,572.9719942,2702.57,32,3000,2027.389172,0.083333
1749,1278.608086,1286.34,35,2100,1601.261354,0
1750,4913.878554,2469.28,33,8000,1106.834432,0
1751,14.97439166,161.5,1,3000,871.0990937,0
1752,157.6051842,96.2,10,9000,356.5528151,0
1753,248.9836292,2329.12,31,5500,783.1397749,0.166667
1754,1891.343831,1083.12,24,4000,364.1056407,0
1755,500.3119372,1155.4,1,2000,1241.814172,0
1756,7420.730886,4399.07,80,11150,1983.722667,0
1757,13.59722719,67.44,1,4000,80.45968201,0
1758,1432.160885,181.63,13,1800,2679.963608,0.083333
1759,491.4729643,1593.29,36,7000,1685.998977,0
1760,1070.680051,398.64,12,1500,375.673309,0
1761,0,176.03,1,7000,0,0
1762,21.23232581,312.1,7,2000,483.4585117,1
1763,5130.794207,1562.43,42,13000,2001.633473,0
1764,4275.112439,1721.66,27,10000,1140.507562,0
1765,1203.622823,8665.38,104,9500,8821.611984,0.166667
1766,1246.356215,1036.68,22,1700,2713.385831,0
1767,324.4569229,1439.49,31,6000,1315.623508,0
1768,22.77307612,190.45,2,8500,143.8281113,0
1769,695.7489859,1151.91,13,1000,635.7900841,0.2
1770,72.79327009,724.52,13,4000,479.2226248,0.916667
1771,2784.653808,715.51,11,3500,886.8466455,0
1772,8.972561038,158.34,4,6000,178.4557301,0.363636
1773,3090.216333,173.48,3,3000,854.4517363,0
1774,1025.948919,117.32,3,1500,4150.415326,0.111111
1775,60.23760668,1049,14,5000,1025.829576,0.727273
1776,1003.42723,1132.36,43,2500,398.6585128,0
1777,225.6525466,82,2,4200,370.609682,0
1778,1471.588825,664.61,15,7500,479.8824393,0
1779,337.1692754,2251.62,20,9500,2120.972341,0.888889
1780,4318.996113,2514.3,32,5000,1988.481417,0
1781,25.07815055,179,6,4000,329.0516674,0
1782,428.9859307,3108.01,16,10500,3092.538821,0.545455
1783,2884.062432,93.31,1,3500,658.7149315,0
1784,475.6535528,2877.09,51,3500,2735.400115,0
1785,5479.61609,2331.68,34,17500,2510.876345,0
1786,1411.735449,3873.5,50,8500,3915.529141,0
1787,6703.609895,538.51,4,12000,1373.42103,0
1788,3184.862262,775,8,8500,957.2553794,0
1789,3265.247336,398.08,9,8000,8453.413374,0.083333
1790,5542.53395,1763.89,195,6500,2587.151918,0
1791,158.0645786,405.61,23,2200,672.46927,0
1792,1119.521508,818.64,24,1000,945.5670496,0
1793,8180.938003,983.24,4,14000,3233.599743,0
1794,940.3852196,611.71,11,1200,942.2084576,0
1795,2130.709624,627.23,17,2500,1020.777308,0
1796,3884.475975,878.29,13,8500,818.7052374,0
1797,907.9368621,1787.83,61,4000,548.0219395,0.166667
1798,641.5321796,299.9,3,4200,457.4156539,0
1799,75.92248842,875.38,16,6500,650.8900783,0.75
1800,469.4889163,380,6,1200,395.0343917,0
1801,956.0314655,2354.06,51,4000,2317.203921,0
1802,2230.390695,2530.12,85,2500,3383.723223,0
1803,14467.01716,1168.75,11,16500,3661.2504,0
1804,214.949554,2066.08,41,7500,2347.79056,0.916667
1805,759.2234528,9113.78,128,12000,6702.812682,1
1806,1029.650338,824.77,25,1800,549.5789275,0
1807,371.3909973,462.7,7,1800,1185.901861,0.181818
1808,56.7648913,462.99,12,13500,486.0151702,1
1809,2255.018161,1624.05,13,8500,4078.004191,0.083333
1810,6.569425171,233.9,5,10500,30.04707993,0
1811,19.82755025,504.2,20,1000,493.8301913,0.727273
1812,7116.746204,7184.73,78,11500,2207.005101,0
1813,4866.846037,324.96,12,5500,895.7873593,0
1814,151.0663594,946,18,6500,726.3469398,0.2
1815,61.68753632,1176.93,23,7500,1359.36763,0.363636
1816,3.083350027,225.6,12,4000,281.6087277,0.090909
1817,166.3670171,847.88,11,5000,816.0697975,0.166667
1818,5141.956748,1893.89,27,9500,1642.480712,0
1819,2941.373247,1878.54,14,3500,3099.109345,0
1820,341.1696449,2542.61,27,7500,3223.53328,0.5
1821,120.9965354,366.68,4,3000,716.3009704,0.181818
1822,7780.669817,123.24,2,14500,9138.809377,0
1823,1027.687815,803.22,21,1000,787.9384475,0
1824,114.2001124,177,1,1950,175.9622155,0
1825,2239.476258,4201.13,82,5500,5557.395106,0.2
1826,5363.290214,1126.68,20,7000,1398.519249,0
1827,1235.392648,263.04,1,2300,3900.347816,0.090909
1828,451.9450618,2610.3,34,8500,2294.106501,0.25
1829,548.131099,5446.88,45,9500,5791.431445,1
1830,4853.326459,140.6,2,5500,1086.152858,0
1831,3668.6989,9134.26,65,10500,3734.344799,0
1832,484.5387227,3044.6,2,3000,8128.135482,0.333333
1833,36.6755926,153.18,11,2500,91.65474432,0
1834,11221.30023,1175.35,19,14000,2926.927595,0
1835,1552.244255,522,14,1000,485.6464403,0
1836,9.203430077,1160.66,37,1500,1245.156195,0.111111
1837,372.9687328,3042.08,98,8500,2515.636185,0.333333
1838,643.6579241,765,1,2000,193.3701911,0
1839,4490.799829,1595.93,25,6000,868.0335513,0.090909
1840,0,313.89,19,6000,0,0
1841,1165.906133,890,7,3000,665.1728792,0
1842,42.90544755,2226.06,14,8500,2391.25153,0.3
1843,284.7634996,110,1,1200,681.1885381,0
1844,13.70568886,62.7,1,3000,120.291929,0
1845,34.84068876,587.34,14,11500,512.1822144,0.888889
1846,1865.596433,4666.51,46,7500,6531.645784,0
1847,16.36569112,453.24,12,2000,432.4064488,0.25
1848,216.6150386,694.91,15,7500,963.6318809,0.083333
1849,198.4197731,868,6,4000,649.5864938,0
1850,1211.437086,2358.28,28,2500,1187.854319,0.166667
1851,171.6065029,1639.97,20,7000,1604.172122,0.916667
1852,11953.27255,775.42,16,14000,2643.333152,0
1853,2598.58496,858.5,13,7000,811.8208833,0
1854,4281.805696,600,6,4700,1112.051926,0
1855,56.06817455,300.68,1,5000,3067.614897,0
1856,1145.038761,55.69,3,1200,277.2460786,0
1857,482.0342293,4468.71,53,4000,4408.36912,1
1858,5757.471727,1000,1,14000,1317.52022,0
1859,3334.339346,816,15,11500,926.6818684,0
1860,1344.367509,521.31,20,3000,586.2175249,0
1861,63.01290229,469,6,1000,550.9805336,0.833333
1862,2084.849569,476.16,48,2000,720.5532866,0
1863,3992.314453,561.25,4,8000,1769.270278,0
1864,23.23143526,346.3,7,1800,365.1948129,1
1865,48.10866166,812.97,24,6000,1337.397904,1
1866,9369.871776,1082.98,26,18500,2131.682618,0
1867,2988.928081,1137.62,16,6200,544.8973996,0
1868,197.3598838,2326.52,75,3500,2464.725275,0.833333
1869,101.5580658,1070.73,27,10000,1295.869813,1
1870,1101.183225,1398.21,16,7000,270.6084277,0
1871,4953.408626,1470.24,29,7000,4328.946981,0
1872,29.93478302,262.71,7,4000,440.8527798,0.8
1873,1428.559844,4115.98,31,5000,3648.453061,0.083333
1874,115.4455012,118.16,2,2500,197.5046903,0.25
1875,120.2925413,853.3,3,2000,897.8163811,0
1876,871.8102421,2267.38,41,4500,3519.65446,0.333333
1877,6.925473999,104.95,4,1500,247.8120819,0
1878,44.50823734,470.69,5,18000,818.6614896,0.416667
1879,475.9148757,932.03,5,5500,2905.682929,0.083333
1880,1859.568769,307.12,2,8500,3600.21999,0
1881,484.1076458,57,1,12500,15529.12289,0.142857
1882,342.2504309,2601.6,12,1800,2532.101902,0.909091
1883,1297.962187,440,4,3000,545.3065163,0
1884,6942.177049,716.76,33,7000,1488.138033,0
1885,415.2775456,4236.36,29,18500,4098.962,1
