CUST_ID,BALANCE,PURCHASES,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,PRC_FULL_PAYMENT
1264,325.978665,3492.21,13,8500,4825.392789,0.833333
1265,2077.003174,4096.08,45,8500,771.0793083,0
1266,3652.460504,31299.35,121,7500,25553.44998,0.583333
1267,92.46265289,1106.4,12,2500,1753.65607,1
1268,201.4047305,1576.35,20,6500,1569.366881,0.25
1269,1339.647993,892.19,6,1800,548.6353408,0
1270,3430.699591,1146.57,20,12000,1538.915156,0
1271,229.2779886,2995.55,35,6000,3269.153808,0.916667
1272,1964.859994,3628.29,73,11500,2081.036396,0
1273,1288.708488,588.85,13,4000,489.356131,0
1274,2473.066643,3832.98,90,11000,7196.451878,0.083333
1275,104.8040199,938.2,12,8000,4531.968649,0.416667
1276,9413.890136,254.85,5,12000,2800.216908,0
1277,3141.664893,2219.55,33,5000,937.4310105,0
1278,944.0695011,93.24,12,5000,6639.515259,0.090909
1279,98.36127434,546,7,6000,961.7065954,0.6
1280,8670.409088,85.54,2,10000,1923.665261,0
1281,4833.758603,7066.08,87,10000,7017.485135,0
1282,402.9382858,4015.23,26,7500,4087.749919,0.916667
1283,99.25805406,937.56,13,6000,1075.458804,0.583333
1284,68.8599875,898.45,11,4000,936.0981044,1
1285,8014.76197,5253.06,78,20500,2188.272868,0
1286,672.1092845,887.3,6,2000,210.4279229,0
1287,161.2783081,981.19,16,9000,903.8713121,0.25
1288,5032.250345,1651.64,18,5500,2164.266111,0
1289,1140.154941,1845.42,7,3000,3706.510931,0.1
1290,102.2827623,730.2,13,1000,618.3567151,0.5
1291,124.9198706,109.8,12,1000,157.0022919,0
1292,269.6398887,2693.64,33,9000,2707.80751,0.125
1293,5629.671174,609,11,7000,1775.122549,0
1294,8214.076575,350.57,3,7500,1713.136896,0
1295,24.56499488,1194.96,17,1600,1780.996388,0
1296,274.7298045,2365.07,26,9000,3812.817591,0.636364
1297,4850.2998,61.99,1,6500,8851.92885,0
1298,431.146861,1391.89,19,7000,3164.474375,0.25
1299,1610.142317,892.3,14,1800,1208.625621,0
1300,105.902706,1081.23,29,2100,1283.364963,1
1301,40.86020287,617.34,19,1200,757.9861275,0.583333
1302,4965.118449,1062.63,29,6000,1036.776287,0
1303,54.11694315,835.31,13,7000,960.5699238,0.25
1304,140.5968559,675.53,2,4000,2575.95677,0
1305,297.1884075,380.59,3,10000,1563.003213,0
1306,10.87242459,159.84,6,1000,125.5932314,0
1307,487.3539191,276.52,8,1500,1247.41399,0
1308,1037.335959,288.39,10,1400,2733.858113,0.083333
1309,12007.91848,4872.6,52,11500,6179.379279,0
1310,1585.820488,741.66,8,4000,4506.029129,0
1311,4731.152963,1433.26,2,7000,3589.390876,0
1312,2518.689221,4186.49,50,4000,3219.726709,0
1313,2421.656507,1403.42,12,8500,975.2710314,0
1314,4790.317397,3584.8,52,15500,2063.964411,0
1315,262.636905,3243.86,33,8500,4045.214713,1
1316,2558.17958,916.22,26,6500,1050.011846,0
1317,2080.327665,12617.19,5,15000,16808.14244,0.428571
1318,7108.600346,1023.29,31,11500,13732.47015,0.083333
1319,180.1928887,1821.52,29,3000,1801.111804,0.5
1320,2677.664981,2052.74,30,6500,11436.73607,0.083333
1321,167.3341806,1047.94,17,6000,1382.024875,0.333333
1322,252.7709124,1348.44,44,500,1693.675409,0
1323,141.4202195,3256.15,22,6500,4445.41999,0.25
1324,168.0452782,2883.58,20,2000,3703.729953,0.75
1325,4814.660496,1823.23,14,5750,2650.243655,0
1326,2376.124884,1753.46,50,2500,1163.569489,0
1327,1587.15705,484.47,9,1500,1365.57087,0
1328,54.19906504,517.83,55,6500,762.8797168,1
1329,4.792939179,69.57,2,4000,480.6017745,0
1330,289.3743117,1310.9,35,10000,1644.703429,0
1331,477.6565892,4001.7,109,16000,2740.507104,0.181818
1332,276.7602031,2788.81,22,4000,3156.180439,0.714286
1333,90.5701603,60,1,12500,550.4173488,0
1334,1470.683944,211.07,6,5000,4107.03523,0
1335,111.8622041,1106.62,25,6000,1644.508806,0.545455
1336,4526.130925,4900,7,10500,755.0325725,0
1337,1209.154825,128.8,2,1200,378.6714125,0
1338,514.8549794,1586.45,51,5500,3823.05231,0.416667
1339,1216.302913,4063.49,44,1600,6169.194096,0.083333
1340,3622.821595,2655.68,111,8300,7757.444025,0.083333
1341,343.0258595,3177.21,19,7500,3395.337696,0.333333
1342,11.74762058,137.84,3,10000,315.0434951,0.166667
1343,102.6269295,1099.19,25,4000,1597.802278,0.583333
1344,555.3991235,1358.2,26,1500,385.4514319,0
1345,2594.547586,1040.74,28,2500,2055.445078,0
1346,294.3490463,2768.93,23,10500,3485.156345,0.5
1347,14.23296163,117,4,7950,435.5816585,0.666667
1348,3482.85364,391.14,15,7000,1217.454543,0
1349,3756.641349,2280,12,4500,2848.770263,0
1350,133.2939431,783.83,7,7000,2355.085971,1
1351,320.4425243,3751.42,62,9000,4668.96631,1
1352,945.8676564,10709.17,49,15000,14491.52106,1
1353,5418.946602,2545.37,21,13500,2273.383923,0
1354,4163.528029,1210.31,52,7500,9578.588215,0.083333
1355,973.5895697,435.14,7,1800,4431.06716,0
1356,1872.702324,276.72,15,1800,885.3936488,0
1357,5165.610263,9736.61,135,9000,19061.58229,0.083333
1358,16.52287772,119.8,4,4500,341.3748496,0.333333
1359,2766.306628,1387.52,20,3000,2066.356585,0
1360,1642.803386,2476.31,82,3500,5172.270364,0
1361,133.7207232,1976.32,28,4500,2114.86516,0.583333
1362,1333.987628,14300.98,55,18000,17944.10799,1
1363,11577.40828,4850.35,208,15500,3717.208808,0
1364,1276.40643,280.09,12,1500,1832.841055,0
1365,6099.095986,523.19,8,11500,2439.5053,0
1366,1348.688464,445.46,13,2600,3434.772324,0
1367,1718.595236,1449.48,19,10500,2064.13875,0
1368,10163.08812,2776.09,36,10500,5161.860951,0
1369,55.87483643,685,12,1200,655.567055,0.333333
1370,2186.919912,4536.48,37,4000,8133.325846,0
1371,1092.21773,1027.01,8,2200,1448.586569,0
1372,10571.46803,1528.12,38,15500,4662.263856,0
1373,73.99379935,2132.7,38,10000,1959.436314,0.545455
1374,5927.291882,4439.11,59,6500,3037.002791,0
1375,847.6767639,232.8,5,3000,2022.006848,0.083333
1376,4312.78015,569.91,5,4500,1527.094225,0
1377,4532.599816,656.2,12,4500,1881.682245,0
1378,1205.4786,322.29,13,1200,556.2588864,0
1379,293.4134951,2971.56,31,13500,2573.327051,1
1380,3098.316626,376.04,8,3000,1316.133773,0
1381,16.01412111,151.33,3,5000,516.9541079,0.5
1382,6916.152643,339.75,3,10500,2729.48368,0
1383,923.1628213,1788.1,22,1500,619.2145341,0
1384,4451.997076,1394.93,37,5000,3585.087349,0
1385,1528.29571,807.72,36,1500,1243.105429,0
1386,351.7663269,519,1,4000,892.7351268,0
1387,2120.983736,363.18,13,2000,864.5745096,0
1388,98.43418403,1074.29,21,5000,1446.284753,0.083333
1389,1471.607456,151.64,1,1500,389.7336365,0
1390,2043.079207,154.53,8,2500,814.4526649,0
1391,1493.569207,99.75,3,6000,3016.545444,0.083333
1392,59.80367557,105,1,4000,411.7389871,0
1393,2040.660877,663.04,24,2500,665.603552,0
1394,95.85673937,1067.85,21,10000,1756.943276,0.545455
1395,1683.418016,1340.83,28,2000,765.8329403,0
1396,1614.053974,100,1,1700,794.1114104,0
1397,9163.754286,6133.01,115,12500,4665.612566,0
1398,2260.970894,431.96,9,2500,979.4317486,0
1399,95.75152305,846.06,21,9000,1192.980107,0.75
1400,1487.451469,361,20,1800,1329.885526,0
1401,396.0880428,2559.41,8,4000,999.6968743,0
1402,4619.941378,3393.73,71,10000,1776.272393,0
1403,116.7196686,1219.85,23,5000,2708.906099,0.5
1404,4940.364472,2537.67,39,7000,1204.802081,0
1405,484.4319094,747.55,9,2500,329.3110171,0
1406,5407.615493,674.85,24,5500,1851.429089,0
1407,10.79028065,241.27,1,2500,700.2873318,0
1408,6743.479251,209.07,1,11500,1791.663516,0
1409,33.88748927,415.04,6,7500,612.5273825,0.545455
1410,107.5489884,918.6,17,7500,1506.334191,1
1411,8126.965553,612.1,25,12000,2290.952618,0
1412,1347.008862,5219.95,66,7500,4664.054793,0
1413,643.8187319,638.61,12,12000,2947.08301,0
1414,95.69724925,736.91,8,6000,1173.066727,1
1415,880.1643305,55.49,7,1000,1472.873176,0.083333
1416,1309.922835,878.64,20,1200,856.1157259,0
1417,6169.158633,279.36,16,6000,4145.947661,0
1418,3702.987961,4974.27,33,5000,8171.984634,0
1419,0,369.36,12,1500,494.4236638,0
1420,1329.809771,2196.54,44,1000,1622.967383,0
1421,8277.103748,2352,50,12500,2482.350315,0
1422,82.48846399,828.14,9,2600,1137.99132,0.285714
1423,56.86959255,508.94,12,3000,554.0385285,0.4
1424,115.7965454,319.62,13,3500,676.1765019,0
1425,2399.197039,400,1,3000,1162.384703,0
1426,6477.881886,5596.11,110,16000,22511.19024,0.083333
1427,2646.435765,820.42,19,3000,862.9107559,0
1428,2286.719015,104,1,6000,863.3349644,0
1429,2789.528025,66.49,3,3000,1219.543283,0
1430,715.1334686,358.91,39,5000,389.7171871,0
1431,3511.998411,2465.92,41,12000,1216.289927,0
1432,36.19903135,286.4,6,8500,566.4866776,0.3
1433,395.2166746,653.21,30,3000,337.7398473,0
1434,221.8883958,2481.64,41,4000,3103.414821,0.916667
1435,839.8600121,226.9,25,1200,1737.489576,0
1436,7.256578702,502.33,5,2500,1100.543039,0
1437,3986.583232,996.64,27,14500,2641.832105,0
1438,159.0707018,320.72,20,1200,976.3311014,0
1439,5565.588752,2102.51,37,15000,5451.058953,0
1440,38.7587003,550.08,4,6000,1333.428406,1
1441,2819.735564,3975,5,4000,2949.235834,0
1442,163.347881,2228.35,29,12000,2428.423716,0.454545
1443,85.8882063,345.66,10,1000,434.6880784,0.25
1444,970.0961948,954.15,12,1200,328.6308206,0
1445,108.0103232,389.24,11,8500,483.3587764,0
1446,73.71518868,636.15,16,10000,1091.538145,0.333333
1447,11.44208272,581.21,11,4000,1553.193235,0
1448,1272.638635,1585.79,22,3000,399.9680654,0
1449,3920.081325,1194.15,52,4050,2884.456306,0
1450,207.3387011,90.51,1,6500,1692.98829,0
1451,2934.023659,109.16,1,6000,812.144075,0
1452,330.6703124,744.09,19,7500,867.9538049,0
1453,3164.33437,717.14,7,12500,1801.427565,0
1454,136.7492918,1160.65,8,13000,1494.865429,0.3
1455,362.1931815,421.04,6,4000,1627.312258,0
1456,28.48898903,329.38,7,10500,1167.121261,1
1457,25.36468847,615.16,44,14000,2057.133335,0.363636
1458,1114.243579,1260.13,3,6500,2056.878729,0
1459,2222.188605,3278.42,147,6000,3288.750509,0
1460,1303.325683,233.31,7,1500,388.3277304,0
1461,1241.901147,1304.96,7,7500,762.6109974,0
1462,105.5162206,1035.05,10,3000,1638.388295,0.777778
1463,612.2269857,94,3,5500,295.4902658,0
1464,10.43099065,82.04,6,2000,185.2681536,0
1465,2394.228057,3005.89,40,5500,1408.153495,0
1466,2432.373605,4474.43,44,5500,13034.88921,0.083333
1467,190.1155408,1886.21,65,3000,2650.166513,0.083333
1468,5091.316223,202.31,5,9500,1644.18952,0
1469,108.6048621,999.19,16,7500,2498.802044,0.875
1470,3683.570227,794.1,10,9500,5657.912204,0
1471,1098.79363,517.08,13,1200,562.567334,0
1472,813.6208554,438.22,6,3000,402.1455728,0
1473,4916.925287,5539.68,273,6000,4362.82155,0
1474,1856.502791,670.5,9,7000,10493.13072,0.142857
1475,134.8250129,760.36,17,2500,461.4067243,0.090909
1476,2077.930989,1522.72,38,9500,5583.551966,0
1477,5069.760271,1085.85,19,6000,2029.697156,0
1478,2084.179974,1366.74,20,6300,577.1789189,0
1479,1316.953106,529.34,17,1200,619.800773,0
1480,828.176704,478.28,7,2400,863.9157966,0
1481,4643.67479,294.75,11,4000,7899.58977,0
1482,6796.754283,98,1,7000,1713.749054,0
1483,34.47124886,417.96,13,2000,601.9334426,1
1484,28.06403043,143.36,8,1500,1555.210713,0.75
1485,338.111258,419.56,26,3000,636.6133863,0
1486,2361.096714,612,14,2500,3212.534856,0
1487,1982.510219,296.4,12,6000,863.7792899,0
1488,10077.07418,878.11,16,15000,2459.841765,0
1489,174.2307174,176.73,4,5000,232.3955063,0
1490,702.1757451,280,1,3000,2414.123321,0.142857
1491,560.5603746,280.24,2,11000,9016.32628,0
1492,5907.62343,7194.53,69,15500,16737.9668,0.083333
1493,6823.86867,1885.94,29,8500,2176.487884,0
1494,1382.042852,918.67,22,1800,309.0183425,0
1495,1065.399784,702.4,28,7500,1361.823219,0
1496,8.472801615,125,10,3000,157.1851288,0.2
1497,139.2537602,1455.97,39,1800,1818.075074,0.363636
1498,2267.001137,518.17,35,4000,1431.83335,0
1499,3023.133143,217.9,25,7500,1010.965978,0
1500,1901.781738,5189.51,102,7500,7608.453868,0
1501,4939.752599,2090.47,21,15000,2066.172886,0
1502,113.2850781,662.4,23,1000,480.6987391,0.428571
1503,6104.501464,711.72,23,8500,1783.843274,0
1504,3160.792473,102.48,28,3000,698.8747085,0
1505,6232.418662,2173.99,33,8500,2286.724581,0
1506,293.2189789,286.19,7,1700,1247.846909,0
1507,3708.745024,9683.28,15,12500,8127.209766,0
1508,747.4936812,360,9,5000,2724.087531,0
1509,54.53057824,486.01,13,7000,735.6736128,0
1510,80.79027403,243.48,12,1500,192.0392493,0.083333
1511,3180.618242,2083.25,22,6000,831.9530319,0
1512,31.78400483,266.25,5,7500,452.2826029,0.5
1513,2198.964741,1695,10,2000,2922.8376,0
1514,1916.493988,1103.86,34,6500,878.8852193,0
1515,102.7788096,922.64,16,9500,1114.796647,0.181818
1516,4742.436503,333.08,7,12500,1327.52562,0
1517,51.07017159,363.52,11,9100,447.078676,0.181818
1518,0.001338116,96.12,10,1500,139.0130364,0
1519,371.6257993,2437.8,30,7500,2731.199771,0.083333
1520,2920.264304,55,1,3000,775.5510838,0
1521,1989.703636,1500,1,3000,924.1817194,0
1522,211.5731895,921.18,9,4500,1071.519484,0
1523,7306.964878,1370.21,18,12000,22840.49454,0
1524,107.3017422,987.23,17,2500,1286.051158,1
1525,552.7999931,3724.25,39,4000,8675.0514,0.2
1526,980.3922195,420.89,13,1000,758.0405914,0
1527,1685.765343,674.57,11,1600,965.7468981,0
1528,1427.048665,15704.04,185,3000,16680.09238,0.916667
1529,1517.383494,98,1,1800,691.2793874,0
1530,2278.400021,963.21,11,2100,796.358588,0
1531,1096.208468,161.5,3,3700,2694.187851,0.111111
1532,151.3292833,1014.21,20,1500,1245.651499,0.6
1533,2725.459502,1823.5,23,7100,1067.772172,0
1534,72.03332521,293.5,11,1500,242.5734229,0.272727
1535,1506.373883,1003.95,15,11000,3041.598521,0
1536,803.4911379,1115,1,1800,357.7098708,0
1537,1116.044701,704.4,21,1200,991.4651144,0
1538,504.9774878,1234.5,14,3000,255.3572888,0
1539,902.0414211,463.01,11,1000,346.2561325,0
1540,914.3681375,581.8,3,8500,2521.681739,0
1541,543.3511649,1159.15,28,4750,7284.536528,0.083333
1542,2501.284915,485.6,7,4500,634.321131,0
1543,5925.71842,9321.13,171,15000,8805.1147,0
1544,1660.09522,1907.96,36,10000,3798.585111,0
1545,130.4697498,246.75,5,11000,9037.604646,0
1546,2624.847969,1875.54,52,3900,905.3802054,0
1547,7880.893622,320.8,10,10000,2612.622219,0
1548,720.6371029,245,10,1500,2015.858418,0
1549,1101.409186,689.4,12,3500,439.2735939,0
1550,1087.397957,1658.81,49,1000,3495.339403,0.083333
1551,589.3507325,6562.24,114,8000,7720.652164,1
1552,2921.524238,9362.96,103,7500,8312.628051,0
1553,3.343153789,60,1,11000,1262.839275,0
1554,57.77831483,114.49,1,7500,0,0
1555,2787.42902,1497.02,14,4000,652.7573679,0
1556,294.062443,3721.39,26,4000,5333.179259,0.714286
1557,546.4575145,403.3,14,7500,1764.184028,0
1558,952.3274239,1029.94,18,2000,2612.153139,0
1559,1614.561637,720.48,15,2300,3306.413136,0.083333
1560,91.07271061,807.66,11,16000,886.0557424,0.583333
1561,5201.282151,1207.24,18,7000,3891.862154,0
1562,1594.859186,299.83,21,1800,702.4150019,0
1563,2132.827802,86.1,1,4500,604.9333001,0
1564,2321.545977,2527.04,92,5000,1672.406529,0
1565,1113.213164,150,5,1200,409.985793,0
1566,966.6356651,469.92,12,1000,818.8063883,0
1567,1071.055563,69,1,1200,1936.115309,0
1568,2815.010791,529,5,6000,1189.989495,0
1569,5120.809358,5848.99,119,5000,12088.21192,0.083333
1570,196.5966139,1937.7,30,2000,2764.491035,0.916667
1571,4840.160165,158.2,3,6000,988.984527,0
1572,8282.882831,5930.99,168,11500,16297.87345,0
1573,8.041955761,92.46,6,300,166.233393,0.75
1574,3437.44986,324.18,6,9500,1146.221624,0
1575,2928.634549,5747.76,81,8000,6639.9834,0
1576,3714.839664,4342.07,20,11000,5243.991825,0
1577,1324.476053,329.9,6,1800,1152.417204,0
1578,4579.078152,90.01,3,8000,1208.843626,0
1579,1030.998312,3805.44,24,1500,4808.985158,0
1580,40.58092882,554.16,3,1200,0,0
1581,1346.621331,205.89,3,1600,649.2679045,0
1582,1414.894522,98.08,3,1500,598.2070846,0
1583,148.132921,1567.25,232,7000,1900.91313,1
1584,485.5151476,4240.41,4,6000,8195.849113,1
1585,306.8907845,698.91,38,5000,860.2128656,0
1586,887.6248331,4537.12,56,2500,3183.81124,0.333333
1587,3525.801306,247.31,7,4000,1381.636436,0
1588,7.466185453,55.5,2,1200,373.1004261,0
1589,730.5091931,4574.79,46,9500,5758.750225,0.083333
1590,24.68665018,355.16,12,2500,433.157164,0.75
1591,2885.385481,5132.08,66,10000,14520.05293,0
1592,1425.540266,712.87,1,4500,917.2186178,0
1593,9404.328687,972.09,26,10500,2705.599729,0
1594,8140.698833,673.15,14,12000,2256.752883,0
1595,1948.228224,2238,22,6500,2610.520606,0
1596,2061.925726,3111.44,50,6000,2005.401365,0
1597,1070.851967,3150,14,2500,3510.714215,0.083333
1598,1160.742128,57,3,1200,346.310733,0
1599,3363.291622,560.98,20,10100,1398.847456,0
1600,1714.006307,1138.85,5,4500,4837.368305,0
1601,10521.17696,4029.24,102,12500,3214.827338,0
1602,8073.002036,465.36,4,12000,2098.452946,0
1603,5253.442381,4911.41,63,6000,13372.92251,0.111111
1604,925.2315434,180,12,1000,405.3193463,0
1605,120.1533348,1348.08,50,12000,1549.800596,0.75
1606,2730.076385,4767.11,95,6000,4641.195529,0
1607,1192.447801,143.12,1,1200,353.0684615,0
1608,24.30273164,266.71,5,2000,635.6671434,0.571429
1609,41.10627996,717.92,10,13000,769.5854668,0.4
1610,1322.713985,652.13,10,6000,479.8686516,0
1611,361.9100447,72.84,1,3000,572.2882433,0
1612,79.71700586,852.26,20,18500,741.6777223,0.916667
1613,251.4237643,2310.21,67,3000,2495.925995,0.727273
1614,456.2115391,888.85,27,3500,1390.139584,0.5
1615,953.2267708,1827.62,34,1200,2337.110321,0
1616,701.1268081,796.11,1,6000,1031.20654,0
1617,4706.072481,2461.9,13,5000,1344.58369,0
1618,680.8570176,2055.13,74,7500,2198.60933,0
1619,120.4228092,1122.17,29,6000,1436.832335,0.636364
1620,1205.66192,568.3,10,3000,1079.103591,0
1621,1151.456137,94.7,2,1200,441.8506373,0
1622,2719.738646,875.05,29,2600,1697.161138,0
1623,196.7679616,2252.77,30,10000,2653.78948,0.833333
1624,34.78868702,477.5,17,3000,774.4995655,0.625
1625,463.9707788,1060.99,4,1300,1590.988024,0
1626,122.4379617,739.98,6,9500,1397.795564,0.5
1627,298.5911839,3866.29,95,7500,4351.919774,0.75
1628,2163.379591,83,4,2500,704.2847989,0
1629,284.6295394,3157.86,31,7000,4124.00548,0.833333
1630,264.4652406,60,1,2300,151.5720026,0
1631,31.8248519,84,12,1000,125.8786265,0
1632,390.8116167,279,4,1400,518.1104109,0
1633,138.7679762,1664.95,55,4000,1882.484021,0.75
1634,383.8459997,344.86,4,8500,2014.151873,0
1635,1568.309349,1849.26,19,7000,1976.352115,0
1636,3907.479945,1674.11,43,11500,1387.757793,0
1637,381.5086493,2569.94,8,5000,4068.946343,0.714286
1638,12.54833225,153.11,2,9000,0,0
1639,6161.497413,6814.47,15,13000,2590.673969,0
1640,143.6508212,843.03,7,2200,1727.68639,0
1641,1864.153987,78.47,7,8500,5072.333184,0
1642,787.8361433,4019.28,19,4500,5081.537234,0.272727
1643,783.8614092,542.96,13,2500,257.1082543,0
1644,230.7263997,435.08,15,7500,4724.93473,0.2
1645,12.0503557,197,6,1000,301.4621969,0.444444
1646,3877.934984,2514.74,53,5500,1093.941058,0
1647,5558.400828,714.68,14,5000,2103.252711,0
1648,58.69126954,802.1,21,13000,821.148447,0.818182
1649,1507.6169,2635.9,54,4500,1254.272429,0
1650,973.9412853,1699.87,31,1800,2823.549968,0.083333
1651,10191.74898,431.93,21,19600,53313.41399,0
1652,67.60006352,780,2,3200,256.1504525,0
1653,1230.735078,839.14,16,6000,459.4819464,0
1654,132.0020714,1850.23,18,14000,2066.029215,0.833333
1655,914.7441088,50,1,3500,4384.026888,0
1656,1044.748539,1967.86,140,11500,1929.706354,0
1657,1520.397516,1313.26,28,11500,1342.031134,0
1658,43.43332087,504,20,2500,990.7549265,0
1659,397.3447937,493.5,3,4000,4071.72738,0.272727
1660,7.55443195,133.16,2,16000,0,0
1661,452.6205664,1907.2,10,9500,2756.002381,0
1662,101.4459611,552.09,13,12000,780.575152,0.083333
1663,5.397447682,284.13,11,4000,356.485559,0
1664,222.78916,2402.64,48,8500,2285.094133,1
1665,0,174.12,12,4000,0,0
1666,4225.528501,548,7,5000,1441.147331,0
1667,2677.231447,250,1,3000,1089.172028,0
1668,4601.974841,883.94,15,6000,3274.066444,0
1669,1927.594821,1650.52,21,2500,2310.177959,0
1670,3273.778297,1015.91,23,10500,1154.361996,0
1671,42.77241787,237.99,2,4500,613.8131056,0
1672,419.9854352,1261.99,16,3000,24.48258504,0
1673,228.2926676,2405.97,36,10000,2799.865121,0.916667
1674,1605.755558,160,1,3000,789.8046486,0
1675,198.056099,542.94,8,4000,1237.79065,0
1676,1578.902524,958.73,30,1500,1514.724854,0
1677,541.9438593,59.4,1,10000,2060.178676,0.25
1678,36.42223987,273.8,1,5500,235.8146425,1
1679,53.54415905,282.62,5,6000,452.8763399,0.2
1680,1255.827923,73.8,4,2000,601.2794421,0
1681,1786.313478,2289.92,37,10500,2832.678834,0
1682,3087.687922,3591.81,74,10450,11190.62961,0
1683,4422.522342,3387.47,86,8500,1789.987484,0
1684,5357.808564,793.1,13,10000,1717.894874,0
1685,23.42684448,254.37,10,4000,237.8945949,0.125
1686,196.7527048,2338.83,42,7500,7974.083711,0.666667
1687,30.59893517,324.6,12,3000,409.4857264,0.833333
1688,7708.985858,90,1,11150,1965.684065,0
1689,8875.260814,2217.94,16,10500,3654.210053,0
1690,131.8299424,1109.91,21,9500,2899.058361,1
1691,312.6905498,2555.91,20,5000,13977.7448,1
1692,360.0390296,2289.42,37,9500,2874.780081,0
1693,1467.685486,565,3,2200,2831.535528,0
1694,2108.067777,2061.55,30,8500,2644.857543,0
1695,740.5065631,184.68,12,2900,3721.192571,0.4
1696,5.473019919,55.55,1,6000,0,0
1697,313.8531935,2746.84,59,2500,3457.028953,0.25
1698,645.9511067,1219.39,8,2000,5269.40343,0.25
1699,36.96268994,318.79,2,6000,681.8250464,0
1700,68.43012105,872.94,24,10000,833.9147358,0.6
1701,0.713553678,388.54,5,12000,475.2404531,0
1702,4691.003318,1798.66,36,9000,1329.917008,0
1703,34.91517998,279.56,8,3000,460.9906755,0.285714
1704,945.202812,2417.91,21,8000,4559.528116,0
1705,1605.697719,826.77,18,1500,1606.266894,0
1706,97.47350914,916.46,12,10500,2601.157008,0.444444
1707,1173.821855,251.38,12,7500,3464.177464,0.181818
1708,116.1143181,1196.35,37,5500,1921.500064,0.5
1709,4083.78103,1443.33,1,6000,1180.882303,0
1710,153.2558592,400,1,4000,158.8548888,0
1711,2556.999022,899.58,34,2500,1044.937787,0
1712,59.91087477,1224.99,26,7500,1391.830584,1
1713,1511.817854,112.57,3,1800,773.1981144,0
1714,5315.770284,1245.33,18,7000,1660.787141,0
1715,1705.328859,140.2,12,6500,589.3960041,0
1716,20.45838838,3618.19,40,15000,4046.681996,1
1717,437.8706748,270.97,7,10000,1634.627661,0.083333
1718,1335.764448,792.14,18,1500,455.3688479,0
1719,678.8305503,453.91,8,6000,461.0583479,0
1720,2690.576032,654,17,2400,1576.999099,0
1721,1117.246353,540,9,4000,2735.76912,0.090909
1722,1418.585109,1910.13,35,13000,6664.392321,0.111111
1723,7411.911007,687.97,11,7500,2696.488456,0
1724,590.4816296,5835.57,53,9000,7886.10945,0.916667
1725,976.5159419,1060,1,2100,213.1499843,0
1726,844.4207823,11507.4,148,10500,12024.25678,0.833333
1727,45.13171296,290,9,6000,397.251962,0.111111
1728,7042.558012,80,1,15000,2693.15249,0
1729,702.085339,6842.23,112,3500,6982.717549,0.5
1730,794.4770963,211.22,6,3500,1943.263276,0
1731,5426.320856,470.54,14,10000,13397.70425,0.083333
1732,1039.568244,1450,1,1500,508.894348,0
1733,1830.866716,170.07,2,6000,287.9202503,0
1734,9.269229297,105.78,6,3500,251.058959,0.5
1735,2348.977086,330.89,7,6000,887.657329,0
1736,139.6306044,897.42,27,7000,1177.904441,0.083333
1737,272.4607913,316.78,15,4500,1473.366989,0
1738,26.78730755,426.83,5,6000,222.1613116,0
1739,6861.251392,4340.42,59,11500,19502.20564,0.083333
1740,798.6158241,1672.35,15,5500,1962.455113,0
1741,2857.763047,448.07,7,3000,4830.076845,0.083333
1742,9.489979207,219.37,12,6000,248.068505,0.25
1743,1545.38281,724.83,7,1500,1907.178084,0
1744,1278.474983,144.49,6,1500,415.3121304,0
1745,1534.195093,252,3,1800,967.102,0
1746,411.6832764,788.14,2,9000,1285.150369,0
1747,881.3112554,1141.24,12,1200,1409.881083,0
1748,572.9719942,2702.57,32,3000,2534.236465,0.083333
1749,1278.608086,1286.34,35,2100,2001.576693,0
1750,4913.878554,2469.28,33,8000,1383.54304,0
1751,14.97439166,161.5,1,3000,1088.873867,0
1752,157.6051842,96.2,10,9000,445.6910189,0
1753,248.9836292,2329.12,31,5500,978.9247186,0.166667
1754,1891.343831,1083.12,24,4000,455.1320509,0
1755,500.3119372,1155.4,1,2000,1552.267715,0
1756,7420.730886,4399.07,80,11150,2479.653334,0
1757,13.59722719,67.44,1,4000,100.5746025,0
1758,1432.160885,181.63,13,1800,3349.95451,0.083333
1759,491.4729643,1593.29,36,7000,2107.498721,0
1760,1070.680051,398.64,12,1500,469.5916363,0
1761,0,176.03,1,7000,0,0
1762,21.23232581,312.1,7,2000,604.3231396,1
1763,5130.794207,1562.43,42,13000,2502.041841,0
1764,4275.112439,1721.66,27,10000,1425.634453,0
1765,1203.622823,8665.38,104,9500,11027.01498,0.166667
1766,1246.356215,1036.68,22,1700,3391.732289,0
1767,324.4569229,1439.49,31,6000,1644.529385,0
1768,22.77307612,190.45,2,8500,179.7851391,0
1769,695.7489859,1151.91,13,1000,794.7376051,0.2
1770,72.79327009,724.52,13,4000,599.028281,0.916667
1771,2784.653808,715.51,11,3500,1108.558307,0
1772,8.972561038,158.34,4,6000,223.0696626,0.363636
1773,3090.216333,173.48,3,3000,1068.06467,0
1774,1025.948919,117.32,3,1500,5188.019158,0.111111
1775,60.23760668,1049,14,5000,1282.28697,0.727273
1776,1003.42723,1132.36,43,2500,498.323141,0
1777,225.6525466,82,2,4200,463.2621025,0
1778,1471.588825,664.61,15,7500,599.8530491,0
1779,337.1692754,2251.62,20,9500,2651.215426,0.888889
1780,4318.996113,2514.3,32,5000,2485.601771,0
1781,25.07815055,179,6,4000,411.3145843,0
