CUST_ID,BALANCE,PURCHASES,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,PRC_FULL_PAYMENT
C1413,644.112226,638.61,12,12000,2529.45977,0
C1414,91.231825,736.91,8,6000,960.373775,1
C1415,915.717703,55.49,7,1000,1221.513652,0.083333
C1416,1216.594927,878.64,20,1200,654.24428,0
C1417,5941.271179,279.36,16,6000,3140.402423,0
C1418,3817.693096,4974.27,33,5000,6752.531183,0
C1419,0,369.36,12,1500,431.443959,0
C1420,1276.941373,2196.54,44,1000,1410.009813,0
C1421,8099.879299,2352,50,12500,1863.944131,0
C1422,78.910866,828.14,9,2600,903.603701,0.285714
C1423,52.776167,508.94,12,3000,478.833594,0.4
C1424,109.140973,319.62,13,3500,597.96043,0
C1425,2586.533933,400,1,3000,886.663668,0
C1426,6668.440979,5596.11,110,16000,17068.96724,0.083333
C1427,2539.279598,820.42,19,3000,757.327536,0
C1428,2154.354852,104,1,6000,732.471319,0
C1429,2720.959921,66.49,3,3000,967.657856,0
C1430,693.643988,358.91,39,5000,338.79121,0
C1431,3478.070041,2465.92,41,12000,955.30285,0
C1432,33.07464,286.4,6,8500,435.600387,0.3
C1433,366.68899,653.21,30,3000,276.166583,0
C1434,245.17692,2481.64,41,4000,2261.352187,0.916667
C1435,786.483086,226.9,25,1200,1391.068932,0
C1436,7.03142,502.33,5,2500,844.120402,0
C1437,4379.015578,996.64,27,14500,2034.929239,0
C1438,167.757298,320.72,20,1200,863.485864,0
C1439,5774.207136,2102.51,37,15000,4711.567357,0
C1440,41.461969,550.08,4,6000,1104.875573,1
C1441,2572.878701,3975,5,4000,2386.982592,0
C1442,177.556406,2228.35,29,12000,1842.340524,0.454545
C1443,92.816307,345.66,10,1000,383.914659,0.25
C1444,911.298036,954.15,12,1200,283.608489,0
C1445,98.427228,389.24,11,8500,371.314009,0
C1446,69.352136,636.15,16,10000,837.801642,0.333333
C1447,12.029327,581.21,11,4000,1333.87748,0
C1448,1265.781431,1585.79,22,3000,338.977714,0
C1449,3682.768495,1194.15,52,4050,2121.026757,0
C1450,210.993146,90.51,1,6500,1240.766161,0
C1451,3171.17541,109.16,1,6000,598.08223,0
C1452,311.121985,744.09,19,7500,652.002188,0
C1453,3310.573808,717.14,7,12500,1372.959063,0
C1454,131.342635,1160.65,8,13000,1113.408654,0.3
C1455,365.005559,421.04,6,4000,1386.413639,0
C1456,26.599993,329.38,7,10500,1034.7342,1
C1457,26.216029,615.16,44,14000,1560.047704,0.363636
C1458,1106.697298,1260.13,3,6500,1556.574701,0
C1459,2205.471982,3278.42,147,6000,2726.198575,0
C1460,1333.896193,233.31,7,1500,310.700827,0
C1461,1329.826951,1304.96,7,7500,625.414678,0
C1462,117.063942,1035.05,10,3000,1336.493092,0.777778
C1463,559.151424,94,3,5500,254.733329,0
C1464,10.160744,82.04,6,2000,139.914571,0
C1465,2623.967336,3005.89,40,5500,1245.201203,0
C1466,2297.324675,4474.43,44,5500,9481.484058,0.083333
C1467,206.376314,1886.21,65,3000,2089.598011,0.083333
C1468,5283.566994,202.31,5,9500,1384.838966,0
C1469,102.055178,999.19,16,7500,2181.215224,0.875
C1470,3360.689054,794.1,10,9500,4897.570343,0
C1471,1046.787477,517.08,13,1200,477.482016,0
C1472,869.091492,438.22,6,3000,336.521212,0
C1473,5292.905315,5539.68,273,6000,3597.677582,0
C1474,1856.325339,670.5,9,7000,9221.922948,0.142857
C1475,127.240494,760.36,17,2500,371.387459,0.090909
C1476,2282.814895,1522.72,38,9500,4419.287987,0
C1477,5403.208353,1085.85,19,6000,1572.554124,0
C1478,1941.539209,1366.74,20,6300,495.133413,0
C1479,1224.513636,529.34,17,1200,467.463129,0
C1480,817.793943,478.28,7,2400,635.314875,0
C1481,4382.112084,294.75,11,4000,6445.786897,0
C1482,6512.478876,98,1,7000,1304.362846,0
C1483,31.941802,417.96,13,2000,472.60055,1
C1484,30.863497,143.36,8,1500,1377.984542,0.75
C1485,332.888212,419.56,26,3000,473.166128,0
C1486,2421.943818,612,14,2500,2483.286273,0
C1487,2200.566765,296.4,12,6000,631.025111,0
C1488,9459.138771,878.11,16,15000,1987.085155,0
C1489,168.539199,176.73,4,5000,197.074177,0
C1490,662.022698,280,1,3000,1914.038297,0.142857
C1491,517.118528,280.24,2,11000,6684.559773,0
C1492,5598.864288,7194.53,69,15500,12487.36815,0.083333
C1493,6537.800686,1885.94,29,8500,1625.320799,0
C1494,1308.302091,918.67,22,1800,258.034145,0
C1495,1009.062757,702.4,28,7500,1184.723606,0
C1496,8.286935,125,10,3000,125.140043,0.2
C1497,151.006318,1455.97,39,1800,1380.904206,0.363636
C1498,2062.665478,518.17,35,4000,1049.378278,0
C1499,2919.796228,217.9,25,7500,832.687649,0
C1500,1925.094714,5189.51,102,7500,5851.06442,0
C1501,5291.221238,2090.47,21,15000,1718.461993,0
C1502,124.285688,662.4,23,1000,367.258695,0.428571
C1503,6727.539699,711.72,23,8500,1303.904127,0
C1504,3007.470055,102.48,28,3000,561.592591,0
C1505,5715.854635,2173.99,33,8500,1828.965006,0
C1506,274.038592,286.19,7,1700,911.371697,0
C1507,3476.603507,9683.28,15,12500,6084.947427,0
C1508,760.925748,360,9,5000,2312.470872,0
C1509,51.427334,486.01,13,7000,544.044265,0
C1510,78.090426,243.48,12,1500,152.754759,0.083333
C1511,3196.409012,2083.25,22,6000,641.03397,0
C1512,34.356451,266.25,5,7500,338.565785,0.5
C1513,2156.616367,1695,10,2000,2194.901135,0
C1514,2023.72438,1103.86,34,6500,667.73252,0
C1515,107.801738,922.64,16,9500,912.762084,0.181818
C1516,4333.59727,333.08,7,12500,1113.279765,0
C1517,49.869884,363.52,11,9100,383.100848,0.181818
C1518,0.001289,96.12,10,1500,102.848649,0
C1519,360.774263,2437.8,30,7500,2204.789548,0.083333
C1520,2675.418129,55,1,3000,579.527874,0
C1521,2004.298844,1500,1,3000,675.426241,0
C1522,216.685655,921.18,9,4500,892.146005,0
C1523,7119.163663,1370.21,18,12000,19143.03225,0
C1524,113.122729,987.23,17,2500,1081.54001,1
C1525,610.678403,3724.25,39,4000,6486.900601,0.2
C1526,1046.273731,420.89,13,1000,616.193938,0
C1527,1590.712709,674.57,11,1600,830.768021,0
C1528,1513.075264,15704.04,185,3000,14399.70318,0.916667
C1529,1683.116573,98,1,1800,554.101761,0
C1530,2097.603234,963.21,11,2100,622.542212,0
C1531,1060.422892,161.5,3,3700,2333.389981,0.111111
C1532,163.950974,1014.21,20,1500,938.36331,0.6
C1533,2926.920514,1823.5,23,7100,792.597997,0
C1534,74.825456,293.5,11,1500,215.258602,0.272727
C1535,1418.215497,1003.95,15,11000,2218.323066,0
C1536,828.596569,1115,1,1800,268.295902,0
C1537,1184.588701,704.4,21,1200,810.831681,0
C1538,497.726827,1234.5,14,3000,206.102367,0
C1539,868.734126,463.01,11,1000,254.635576,0
C1540,996.619846,581.8,3,8500,2088.919798,0
C1541,498.761608,1159.15,28,4750,5978.807577,0.083333
C1542,2551.023341,485.6,7,4500,478.461522,0
C1543,5919.198579,9321.13,171,15000,7303.897866,0
C1544,1780.299975,1907.96,36,10000,2766.13064,0
C1545,133.926073,246.75,5,11000,7103.026842,0
C1546,2567.090886,1875.54,52,3900,772.320791,0
C1547,7333.442833,320.8,10,10000,2036.371171,0
C1548,763.992973,245,10,1500,1660.561025,0
C1549,1193.434312,689.4,12,3500,328.171066,0
C1550,1204.102388,1658.81,49,1000,3051.991292,0.083333
C1551,595.655746,6562.24,114,8000,6240.58958,1
C1552,3006.594256,9362.96,103,7500,7079.1781,0
C1553,3.307286,60,1,11000,1042.001588,0
C1554,53.697916,114.49,1,7500,0,0
C1555,2583.717108,1497.02,14,4000,475.066734,0
C1556,311.341555,3721.39,26,4000,4004.905569,0.714286
C1557,556.43723,403.3,14,7500,1318.460544,0
C1558,876.577775,1029.94,18,2000,2221.896121,0
C1559,1666.224023,720.48,15,2300,2473.619496,0.083333
C1560,101.176482,807.66,11,16000,699.466354,0.583333
C1561,5408.754166,1207.24,18,7000,3130.304246,0
C1562,1672.813954,299.83,21,1800,559.708549,0
C1563,2316.11093,86.1,1,4500,447.991795,0
C1564,2377.742667,2527.04,92,5000,1461.368469,0
C1565,1178.90161,150,5,1200,360.303696,0
C1566,1007.362008,469.92,12,1000,716.423692,0
C1567,1035.853615,69,1,1200,1483.636625,0
C1568,2744.473705,529,5,6000,914.280246,0
C1569,4784.708882,5848.99,119,5000,9006.196318,0.083333
C1570,193.207812,1937.7,30,2000,2100.802868,0.916667
C1571,4612.935167,158.2,3,6000,756.247099,0
C1572,7842.784061,5930.99,168,11500,12493.77894,0
C1573,8.258214,92.46,6,300,127.082375,0.75
C1574,3474.972612,324.18,6,9500,950.735955,0
C1575,2928.480007,5747.76,81,8000,4901.164291,0
C1576,3433.295973,4342.07,20,11000,3903.861413,0
C1577,1262.645703,329.9,6,1800,905.863527,0
C1578,4196.43487,90.01,3,8000,943.446254,0
C1579,1051.484848,3805.44,24,1500,3818.15076,0
C1580,44.525353,554.16,3,1200,0,0
C1581,1452.469721,205.89,3,1600,501.655195,0
C1582,1414.878106,98.08,3,1500,523.235492,0
C1583,137.636267,1567.25,232,7000,1541.979811,1
C1584,482.799015,4240.41,4,6000,6360.427012,1
C1585,291.510745,698.91,38,5000,684.699102,0
C1586,876.366489,4537.12,56,2500,2689.043472,0.333333
C1587,3250.621234,247.31,7,4000,1016.490545,0
C1588,8.048086,55.5,2,1200,318.843744,0
C1589,788.9737,4574.79,46,9500,5097.91073,0.083333
C1590,25.35204,355.16,12,2500,357.776573,0.75
C1591,2986.422406,5132.08,66,10000,11454.46623,0
C1592,1389.583627,712.87,1,4500,801.18565,0
C1593,8636.950854,972.09,26,10500,2025.270282,0
C1594,7698.663007,673.15,14,12000,1907.16983,0
C1595,1998.339616,2238,22,6500,1985.047114,0
C1596,2048.573881,3111.44,50,6000,1648.50704,0
C1597,1109.911791,3150,14,2500,2694.972436,0.083333
C1598,1073.42481,57,3,1200,295.373115,0
C1599,3386.490883,560.98,20,10100,1039.000037,0
C1600,1681.16287,1138.85,5,4500,3763.240294,0
C1601,10599.4423,4029.24,102,12500,2343.311066,0
C1602,7506.908599,465.36,4,12000,1772.157134,0
C1603,4811.886042,4911.41,63,6000,10079.38741,0.111111
C1604,981.098292,180,12,1000,330.620032,0
C1605,120.220573,1348.08,50,12000,1196.209266,0.75
C1606,2598.580674,4767.11,95,6000,3774.693285,0
C1607,1134.648238,143.12,1,1200,289.967312,0
C1608,26.325409,266.71,5,2000,477.592124,0.571429
C1609,41.936627,717.92,10,13000,628.811269,0.4
C1610,1346.309166,652.13,10,6000,385.145146,0
C1611,329.388289,72.84,1,3000,467.674193,0
C1612,84.067421,852.26,20,18500,643.541055,0.916667
C1613,231.995439,2310.21,67,3000,1871.658725,0.727273
C1614,430.282584,888.85,27,3500,1134.356357,0.5
C1615,916.200655,1827.62,34,1200,1731.206869,0
C1616,699.586726,796.11,1,6000,807.665219,0
C1617,4478.312669,2461.9,13,5000,1041.825559,0
C1618,740.826233,2055.13,74,7500,1631.166246,0
C1619,120.984184,1122.17,29,6000,1138.136359,0.636364
C1620,1220.359151,568.3,10,3000,902.082618,0
C1621,1167.863521,94.7,2,1200,350.850434,0
C1622,2508.405988,875.05,29,2600,1261.11301,0
C1623,208.362536,2252.77,30,10000,2018.393951,0.833333
C1624,33.528505,477.5,17,3000,591.867645,0.625
C1625,478.834962,1060.99,4,1300,1162.790308,0
C1626,132.730466,739.98,6,9500,1167.353193,0.5
C1627,312.636004,3866.29,95,7500,3688.890803,0.75
C1628,2235.729892,83,4,2500,568.336744,0
C1629,309.150506,3157.86,31,7000,3291.320691,0.833333
C1630,273.247883,60,1,2300,111.559902,0
C1631,31.296491,84,12,1000,91.67226,0
C1632,374.552852,279,4,1400,426.263702,0
C1633,146.756706,1664.95,55,4000,1458.490552,0.75
C1634,422.723099,344.86,4,8500,1499.598264,0
C1635,1571.382204,1849.26,19,7000,1522.895942,0
C1636,3932.482783,1674.11,43,11500,1166.117797,0
C1637,349.086448,2569.94,8,5000,3362.877104,0.714286
C1638,12.281874,153.11,2,9000,0,0
C1639,6460.838794,6814.47,15,13000,1917.817732,0
C1640,139.449391,843.03,7,2200,1312.375596,0
C1641,1777.440238,78.47,7,8500,3799.466293,0
C1642,805.520824,4019.28,19,4500,3728.70891,0.272727
C1643,713.959917,542.96,13,2500,195.490243,0
C1644,226.03038,435.08,15,7500,3796.014359,0.2
C1645,13.036611,197,6,1000,224.836018,0.444444
C1646,4223.867789,2514.74,53,5500,964.935365,0
C1647,5067.576984,714.68,14,5000,1649.118645,0
C1648,62.788771,802.1,21,13000,710.240283,0.818182
C1649,1502.926021,2635.9,54,4500,951.372467,0
C1650,951.061932,1699.87,31,1800,2096.121508,0.083333
C1651,10905.05381,431.93,21,19600,39048.59762,0
C1652,68.20838,780,2,3200,196.173726,0
C1653,1297.153644,839.14,16,6000,362.337779,0
C1654,121.024256,1850.23,18,14000,1826.882329,0.833333
C1655,1003.704494,50,1,3500,3389.03546,0
C1656,1094.300448,1967.86,140,11500,1413.122627,0
C1657,1467.162166,1313.26,28,11500,1129.248446,0
C1658,44.204396,504,20,2500,818.64282,0
C1659,379.767959,493.5,3,4000,3308.04995,0.272727
C1660,7.066111,133.16,2,16000,0,0
C1661,447.941813,1907.2,10,9500,2111.91778,0
C1662,97.000375,552.09,13,12000,601.430928,0.083333
C1663,5.016768,284.13,11,4000,274.729879,0
C1664,238.962984,2402.64,48,8500,2022.102581,1
C1665,0,174.12,12,4000,0,0
C1666,4550.397004,548,7,5000,1158.922139,0
C1667,2494.774127,250,1,3000,864.527484,0
C1668,4623.886448,883.94,15,6000,2790.54214,0
C1669,1945.906455,1650.52,21,2500,1916.054676,0
C1670,3086.75297,1015.91,23,10500,938.131271,0
C1671,46.461265,237.99,2,4500,543.788113,0
C1672,390.55064,1261.99,16,3000,18.496532,0
C1673,250.060059,2405.97,36,10000,2105.342196,0.916667
C1674,1543.194492,160,1,3000,692.776517,0
C1675,203.024867,542.94,8,4000,955.283993,0
C1676,1479.020821,958.73,30,1500,1187.648889,0
C1677,532.805392,59.4,1,10000,1502.934235,0.25
C1678,36.023577,273.8,1,5500,174.52575,1
C1679,52.575297,282.62,5,6000,388.872739,0.2
C1680,1166.500558,73.8,4,2000,514.586639,0
C1681,1781.739723,2289.92,37,10500,2065.553347,0
C1682,2882.954391,3591.81,74,10450,8438.775135,0
C1683,4068.162699,3387.47,86,8500,1312.481879,0
C1684,5432.113514,793.1,13,10000,1261.909483,0
C1685,24.463674,254.37,10,4000,206.073166,0.125
C1686,202.996947,2338.83,42,7500,6545.07776,0.666667
C1687,28.924276,324.6,12,3000,320.218246,0.833333
C1688,7764.210895,90,1,11150,1566.916181,0
C1689,9226.107838,2217.94,16,10500,3075.113742,0
C1690,131.260514,1109.91,21,9500,2137.485075,1
C1691,288.978275,2555.91,20,5000,12020.18009,1
C1692,331.686553,2289.42,37,9500,2184.371316,0
C1693,1504.334228,565,3,2200,2511.315474,0
C1694,1928.971964,2061.55,30,8500,2200.93868,0
C1695,684.658511,184.68,12,2900,2837.204108,0.4
C1696,5.120644,55.55,1,6000,0,0
C1697,313.87913,2746.84,59,2500,2562.579256,0.25
C1698,619.974954,1219.39,8,2000,4115.217914,0.25
C1699,40.343354,318.79,2,6000,603.896667,0
C1700,69.141919,872.94,24,10000,721.050386,0.6
C1701,0.672519,388.54,5,12000,377.974097,0
C1702,4677.021295,1798.66,36,9000,1156.783897,0
C1703,33.31938,279.56,8,3000,347.911693,0.285714
C1704,931.674532,2417.91,21,8000,3468.393326,0
C1705,1475.871356,826.77,18,1500,1182.627097,0
C1706,105.642966,916.46,12,10500,2243.559789,0.444444
C1707,1156.813935,251.38,12,7500,2853.276447,0.181818
C1708,107.452196,1196.35,37,5500,1597.772035,0.5
C1709,4181.216991,1443.33,1,6000,1027.149996,0
C1710,162.94835,400,1,4000,137.20573,0
C1711,2382.328208,899.58,34,2500,850.186851,0
C1712,55.707056,1224.99,26,7500,1130.359054,1
C1713,1599.306976,112.57,3,1800,595.55337,0
C1714,5815.890916,1245.33,18,7000,1287.745322,0
C1715,1738.377115,140.2,12,6500,432.72779,0
C1716,21.311946,3618.19,40,15000,3570.597218,1
C1717,462.916347,270.97,7,10000,1293.523382,0.083333
C1718,1281.276331,792.14,18,1500,397.388693,0
C1719,632.807858,453.91,8,6000,350.387978,0
C1720,2463.60548,654,17,2400,1149.733036,0
C1721,1236.635476,540,9,4000,2136.389192,0.090909
C1722,1563.48528,1910.13,35,13000,5142.624134,0.111111
C1723,6877.284986,687.97,11,7500,2358.946309,0
C1724,598.423093,5835.57,53,9000,6083.426724,0.916667
C1725,955.415962,1060,1,2100,189.106448,0
C1726,847.191896,11507.4,148,10500,10414.467,0.833333
C1727,44.174721,290,9,6000,326.635918,0.111111
C1728,7820.331303,80,1,15000,1963.299182,0
C1729,776.255666,6842.23,112,3500,5588.683151,0.5
C1730,815.832195,211.22,6,3500,1664.863771,0
C1731,4939.64603,470.54,14,10000,11721.86573,0.083333
C1732,1053.59473,1450,1,1500,397.090516,0
C1733,1877.424948,170.07,2,6000,248.81801,0
C1734,8.928211,105.78,6,3500,199.171196,0.5
C1735,2139.919711,330.89,7,6000,703.005516,0
C1736,137.909416,897.42,27,7000,965.182597,0.083333
C1737,287.140554,316.78,15,4500,1308.806298,0
C1738,26.621291,426.83,5,6000,195.490843,0
C1739,6887.915143,4340.42,59,11500,16616.23528,0.083333
C1740,740.382347,1672.35,15,5500,1437.155317,0
C1741,2719.526277,448.07,7,3000,3537.693441,0.083333
C1742,9.75539,219.37,12,6000,216.850592,0.25
C1743,1689.319684,724.83,7,1500,1462.037592,0
C1744,1417.474456,144.49,6,1500,348.50421,0
C1745,1613.321542,252,3,1800,833.515706,0
C1746,392.194003,788.14,2,9000,1041.707049,0
C1747,936.041324,1141.24,12,1200,1225.983876,0
C1748,527.761784,2702.57,32,3000,1942.140315,0.083333
C1749,1283.402142,1286.34,35,2100,1470.711716,0
C1750,5355.922523,2469.28,33,8000,1226.857482,0
C1751,15.236618,161.5,1,3000,912.737392,0
C1752,153.003135,96.2,10,9000,326.168469,0
C1753,248.200613,2329.12,31,5500,812.097275,0.166667
C1754,1777.056105,1083.12,24,4000,383.231247,0
C1755,475.171266,1155.4,1,2000,1264.974166,0
C1756,6891.424677,4399.07,80,11150,1834.501318,0
C1757,14.68344,67.44,1,4000,82.000743,0
C1758,1475.973063,181.63,13,1800,2588.459613,0.083333
C1759,447.808002,1593.29,36,7000,1660.750541,0
C1760,1135.629139,398.64,12,1500,364.300862,0
C1761,0,176.03,1,7000,0,0
C1762,21.377711,312.1,7,2000,497.127166,1
C1763,4920.036231,1562.43,42,13000,1851.996908,0
C1764,4071.792166,1721.66,27,10000,1065.894938,0
C1765,1138.534442,8665.38,104,9500,8216.880805,0.166667
C1766,1158.67621,1036.68,22,1700,2790.066228,0
C1767,299.464702,1439.49,31,6000,1323.74446,0
C1768,21.928045,190.45,2,8500,155.609598,0
C1769,657.223335,1151.91,13,1000,632.225833,0.2
C1770,74.34204,724.52,13,4000,529.362717,0.916667
C1771,2664.700424,715.51,11,3500,918.003032,0
C1772,9.72453,158.34,4,6000,182.175514,0.363636
C1773,3037.608728,173.48,3,3000,869.253948,0
C1774,1100.941072,117.32,3,1500,4017.742718,0.111111
C1775,64.078171,1049,14,5000,1072.021707,0.727273
C1776,1095.041551,1132.36,43,2500,410.973222,0
C1777,234.700486,82,2,4200,350.773984,0
C1778,1435.703308,664.61,15,7500,453.692206,0
C1779,325.024091,2251.62,20,9500,2258.1657,0.888889
C1780,4395.237251,2514.3,32,5000,2095.014385,0
C1781,25.379719,179,6,4000,308.793382,0
C1782,400.69973,3108.01,16,10500,3166.91554,0.545455
C1783,3044.269636,93.31,1,3500,670.719989,0
C1784,435.905875,2877.09,51,3500,2975.275558,0
C1785,5257.807308,2331.68,34,17500,2543.033209,0
C1786,1514.750841,3873.5,50,8500,3729.948989,0
C1787,6509.334652,538.51,4,12000,1355.948713,0
C1788,3338.863375,775,8,8500,920.748289,0
C1789,3281.958491,398.08,9,8000,8092.781701,0.083333
C1790,5925.120611,1763.89,195,6500,2557.841292,0
C1791,162.54754,405.61,23,2200,612.674738,0
C1792,1070.486185,818.64,24,1000,976.831849,0
C1793,8356.277203,983.24,4,14000,3468.13596,0
C1794,929.115076,611.71,11,1200,1019.527645,0
C1795,2159.370933,627.23,17,2500,1030.373212,0
C1796,3778.609797,878.29,13,8500,883.744982,0
C1797,947.457151,1787.83,61,4000,574.055852,0.166667
C1798,606.323282,299.9,3,4200,502.64224,0
C1799,73.379518,875.38,16,6500,688.546903,0.75
C1800,516.49276,380,6,1200,415.924157,0
C1801,906.107168,2354.06,51,4000,2230.320729,0
C1802,2220.063789,2530.12,85,2500,3275.790625,0
C1803,15532.33972,1168.75,11,16500,3906.738592,0
C1804,205.123752,2066.08,41,7500,2597.718416,0.916667
C1805,788.257316,9113.78,128,12000,7035.994095,1
C1806,1073.370435,824.77,25,1800,534.728641,0
C1807,372.924756,462.7,7,1800,1193.383862,0.181818
C1808,55.681483,462.99,12,13500,519.307161,1
C1809,2092.855291,1624.05,13,8500,3794.796448,0.083333
C1810,6.121105,233.9,5,10500,33.010201,0
C1811,19.112841,504.2,20,1000,476.370018,0.727273
C1812,7803.470739,7184.73,78,11500,2250.502094,0
C1813,5274.508501,324.96,12,5500,938.073283,0
C1814,152.227891,946,18,6500,804.255916,0.2
C1815,63.064197,1176.93,23,7500,1319.009967,0.363636
C1816,3.29042,225.6,12,4000,268.500244,0.090909
C1817,182.959331,847.88,11,5000,757.48839,0.166667
C1818,5082.971064,1893.89,27,9500,1607.021526,0
C1819,2817.403474,1878.54,14,3500,3185.017063,0
C1820,320.35306,2542.61,27,7500,3158.530331,0.5
C1821,126.289657,366.68,4,3000,679.431948,0.181818
C1822,7985.621826,123.24,2,14500,9438.180272,0
C1823,1084.131331,803.22,21,1000,866.009167,0
C1824,109.594389,177,1,1950,170.47103,0
C1825,2416.771489,4201.13,82,5500,6091.906636,0.2
C1826,5701.848812,1126.68,20,7000,1382.179262,0
C1827,1352.301367,263.04,1,2300,4228.186416,0.090909
C1828,495.069704,2610.3,34,8500,2217.869091,0.25
C1829,608.752081,5446.88,45,9500,5623.305898,1
C1830,4587.892398,140.6,2,5500,1151.202909,0
C1831,4005.344926,9134.26,65,10500,3579.298838,0
C1832,534.75165,3044.6,2,3000,8987.534163,0.333333
C1833,34.387537,153.18,11,2500,99.085409,0
C1834,11964.83264,1175.35,19,14000,2949.673416,0
C1835,1553.505165,522,14,1000,472.580919,0
C1836,10.106017,1160.66,37,1500,1152.518504,0.111111
C1837,397.003171,3042.08,98,8500,2764.893686,0.333333
C1838,611.561026,765,1,2000,204.464151,0
C1839,4840.545574,1595.93,25,6000,905.844846,0.090909
C1840,0,313.89,19,6000,0,0
C1841,1176.992085,890,7,3000,640.607666,0
C1842,47.107274,2226.06,14,8500,2507.587709,0.3
C1843,289.529643,110,1,1200,697.009124,0
C1844,14.871714,62.7,1,3000,125.780361,0
C1845,35.360897,587.34,14,11500,549.036894,0.888889
C1846,1902.665938,4666.51,46,7500,6153.484827,0
C1847,17.026818,453.24,12,2000,435.997908,0.25
C1848,229.540732,694.91,15,7500,1016.090423,0.083333
C1849,186.706199,868,6,4000,618.964215,0
C1850,1264.152747,2358.28,28,2500,1175.753031,0.166667
C1851,160.15008,1639.97,20,7000,1579.491353,0.916667
C1852,12856.15251,775.42,16,14000,2885.335197,0
C1853,2376.483239,858.5,13,7000,748.290167,0
C1854,3904.008546,600,6,4700,1154.910275,0
C1855,59.263479,300.68,1,5000,3142.651675,0
C1856,1128.717636,55.69,3,1200,266.286419,0
C1857,451.905949,4468.71,53,4000,4009.961094,1
C1858,6074.986862,1000,1,14000,1365.324882,0
C1859,3490.186741,816,15,11500,947.039165,0
C1860,1368.99507,521.31,20,3000,616.095965,0
C1861,60.52124,469,6,1000,541.359082,0.833333
C1862,1961.322415,476.16,48,2000,791.091826,0
C1863,4153.477506,561.25,4,8000,1854.156679,0
C1864,22.523964,346.3,7,1800,340.376582,1
C1865,46.054436,812.97,24,6000,1314.537349,1
C1866,8771.507851,1082.98,26,18500,1964.195588,0
C1867,3008.66367,1137.62,16,6200,536.091856,0
C1868,215.213174,2326.52,75,3500,2374.80576,0.833333
C1869,96.155647,1070.73,27,10000,1229.025203,1
C1870,1101.656754,1398.21,16,7000,257.24454,0
C1871,4779.786334,1470.24,29,7000,4760.677367,0
C1872,27.851354,262.71,7,4000,404.572322,0.8
C1873,1487.657507,4115.98,31,5000,3922.394684,0.083333
C1874,107.944741,118.16,2,2500,192.781455,0.25
C1875,117.777688,853.3,3,2000,851.921672,0
C1876,862.481024,2267.38,41,4500,3644.186477,0.333333
C1877,7.153512,104.95,4,1500,271.567821,0
C1878,48.242289,470.69,5,18000,746.951133,0.416667
C1879,490.368785,932.03,5,5500,3170.370677,0.083333
C1880,1848.248809,307.12,2,8500,3421.846931,0
C1881,510.504804,57,1,12500,15043.66508,0.142857
C1882,339.294514,2601.6,12,1800,2582.18354,0.909091
C1883,1203.464556,440,4,3000,584.787421,0
C1884,6437.92423,716.76,33,7000,1364.331914,0
C1885,407.177714,4236.36,29,18500,3746.674803,1
C1886,3929.705042,935.71,34,6000,6409.769007,0
C1887,6909.058266,473.51,11,7500,1593.897063,0
C1888,1054.905969,885.44,111,1000,1057.25415,0
C1889,3664.282588,493.34,6,9500,1050.91005,0
C1890,6443.077147,2155.13,75,7500,9689.602075,0
C1891,4570.04875,888.98,7,6000,1179.34586,0
C1892,3573.583803,2513.46,6,9000,4776.370808,0
C1893,96.699394,1475.23,14,4000,1595.023315,0
C1894,4968.771623,3441.3,26,11500,1385.717858,0
C1895,1031.936983,2308,9,3000,245.914697,0
C1896,3.847042,182.08,8,1500,191.067061,0.5
C1897,166.258538,1377.31,14,16000,1770.052426,0.090909
C1898,1589.449271,255.75,5,3500,599.044421,0
C1899,2305.313527,255.7,8,6500,620.437714,0
C1900,818.310935,1071.8,6,2500,4763.080391,0.2
C1901,102.751154,1063.69,29,7000,1928.089519,0.454545
C1902,11416.64736,1347.7,9,15500,2704.076105,0
C1903,2008.004976,75.5,2,5000,485.389275,0
C1904,1343.165153,291.62,7,1500,276.342352,0
C1905,705.645246,1325.21,14,3000,860.265446,0
C1906,112.01046,229,4,150,119.62682,0
C1907,468.769607,585.68,12,4500,1368.204953,0
C1908,1003.058842,1627,12,1200,1897.171179,0
C1909,220.938626,2310.61,33,18000,2588.893066,1
C1910,5236.290986,1780.79,93,17000,1230.806488,0
C1911,505.333425,5176.62,33,8500,4971.981428,0.6
C1912,17.896575,265.97,14,1000,224.528678,0.545455
C1913,5550.171932,1026.26,12,11000,1322.74282,0
C1914,236.507753,2692.65,45,1500,2375.560677,1
C1915,3312.222433,3729.7,81,8000,4974.329762,0
C1916,71.542751,561.38,32,1500,482.868194,0.416667
C1917,0,609,12,2500,893.429001,0
C1918,147.418569,1074,2,5500,0,0
C1919,774.645244,190.54,6,1200,2365.524893,0.166667
C1920,727.467671,420.88,7,4500,1190.41941,0
C1921,3891.346976,3629.8,254,7500,8259.411897,0.083333
C1922,7442.599092,1080,24,8500,4365.058558,0
C1923,537.491488,1672.99,25,1600,1306.526458,0.25
C1924,11.269672,248.31,10,9500,36.844388,0
C1925,50.006512,701.25,5,3500,1834.431851,1
C1926,5115.712849,4378.8,19,10000,2241.246911,0
C1927,984.724235,10243.48,56,7500,11112.38396,1
C1928,952.379745,481.75,20,1200,449.280028,0
C1929,160.681189,993.5,9,6500,980.963861,0.090909
